t,i,v_spm,v_ecm,soc
2268.0,5.0000,3.73919,3.74343,0.56028
2269.0,5.0000,3.73891,3.74319,0.56000
2270.0,5.0000,3.73862,3.74295,0.55972
2271.0,5.0000,3.73833,3.74271,0.55944
2272.0,5.0000,3.73805,3.74246,0.55917
2273.0,5.0000,3.73776,3.74222,0.55889
2274.0,5.0000,3.73748,3.74198,0.55861
2275.0,5.0000,3.73719,3.74174,0.55833
2276.0,5.0000,3.73691,3.74149,0.55806
2277.0,5.0000,3.73662,3.74125,0.55778
2278.0,5.0000,3.73634,3.74101,0.55750
2279.0,5.0000,3.73605,3.74076,0.55722
2280.0,5.0000,3.73577,3.74052,0.55694
2281.0,5.0000,3.73548,3.74028,0.55667
2282.0,5.0000,3.73520,3.74003,0.55639
2283.0,5.0000,3.73492,3.73979,0.55611
2284.0,5.0000,3.73463,3.73955,0.55583
2285.0,5.0000,3.73435,3.73930,0.55556
2286.0,5.0000,3.73407,3.73906,0.55528
2287.0,5.0000,3.73378,3.73881,0.55500
2288.0,5.0000,3.73350,3.73857,0.55472
2289.0,5.0000,3.73322,3.73832,0.55444
2290.0,5.0000,3.73294,3.73808,0.55417
2291.0,5.0000,3.73266,3.73783,0.55389
2292.0,5.0000,3.73237,3.73758,0.55361
2293.0,5.0000,3.73209,3.73734,0.55333
2294.0,5.0000,3.73181,3.73709,0.55306
2295.0,5.0000,3.73153,3.73685,0.55278
2296.0,5.0000,3.73125,3.73660,0.55250
2297.0,5.0000,3.73097,3.73635,0.55222
2298.0,5.0000,3.73069,3.73611,0.55194
2299.0,5.0000,3.73041,3.73586,0.55167
2300.0,5.0000,3.73013,3.73561,0.55139
2301.0,5.0000,3.72985,3.73537,0.55111
2302.0,5.0000,3.72957,3.73512,0.55083
2303.0,5.0000,3.72929,3.73487,0.55056
2304.0,5.0000,3.72901,3.73462,0.55028
2305.0,5.0000,3.72873,3.73437,0.55000
2306.0,5.0000,3.72845,3.73413,0.54972
2307.0,5.0000,3.72817,3.73388,0.54944
2308.0,5.0000,3.72789,3.73363,0.54917
2309.0,5.0000,3.72761,3.73338,0.54889
2310.0,5.0000,3.72733,3.73313,0.54861
2311.0,5.0000,3.72705,3.73288,0.54833
2312.0,5.0000,3.72677,3.73263,0.54806
2313.0,5.0000,3.72649,3.73238,0.54778
2314.0,5.0000,3.72622,3.73213,0.54750
2315.0,5.0000,3.72594,3.73188,0.54722
2316.0,5.0000,3.72566,3.73163,0.54694
2317.0,5.0000,3.72538,3.73138,0.54667
2318.0,5.0000,3.72510,3.73113,0.54639
2319.0,5.0000,3.72483,3.73088,0.54611
2320.0,5.0000,3.72455,3.73063,0.54583
2321.0,5.0000,3.72427,3.73038,0.54556
2322.0,5.0000,3.72400,3.73013,0.54528
2323.0,5.0000,3.72372,3.72988,0.54500
2324.0,5.0000,3.72344,3.72962,0.54472
2325.0,5.0000,3.72317,3.72937,0.54444
2326.0,5.0000,3.72289,3.72912,0.54417
2327.0,5.0000,3.72261,3.72887,0.54389
2328.0,5.0000,3.72234,3.72862,0.54361
2329.0,5.0000,3.72206,3.72836,0.54333
2330.0,5.0000,3.72178,3.72811,0.54306
2331.0,5.0000,3.72151,3.72786,0.54278
2332.0,5.0000,3.72123,3.72760,0.54250
2333.0,5.0000,3.72096,3.72735,0.54222
2334.0,5.0000,3.72068,3.72710,0.54194
2335.0,10.0000,3.67316,3.67924,0.54167
2336.0,10.0000,3.67124,3.67805,0.54111
2337.0,10.0000,3.66959,3.67690,0.54056
2338.0,10.0000,3.66811,3.67580,0.54000
2339.0,10.0000,3.66676,3.67473,0.53944
2340.0,10.0000,3.66550,3.67369,0.53889
2341.0,10.0000,3.66432,3.67268,0.53833
2342.0,10.0000,3.66320,3.67171,0.53778
2343.0,10.0000,3.66213,3.67076,0.53722
2344.0,10.0000,3.66109,3.66984,0.53667
2345.0,0.0000,3.75651,3.76415,0.53611
2346.0,0.0000,3.75881,3.76516,0.53611
2347.0,0.0000,3.76062,3.76610,0.53611
2348.0,0.0000,3.76209,3.76698,0.53611
2349.0,0.0000,3.76334,3.76780,0.53611
2350.0,0.0000,3.76441,3.76857,0.53611
2351.0,0.0000,3.76535,3.76930,0.53611
2352.0,0.0000,3.76620,3.76998,0.53611
2353.0,0.0000,3.76696,3.77061,0.53611
2354.0,0.0000,3.76765,3.77121,0.53611
2355.0,0.0000,3.76829,3.77177,0.53611
2356.0,0.0000,3.76889,3.77229,0.53611
2357.0,0.0000,3.76944,3.77279,0.53611
2358.0,0.0000,3.76995,3.77325,0.53611
2359.0,0.0000,3.77044,3.77368,0.53611
2360.0,0.0000,3.77090,3.77409,0.53611
2361.0,0.0000,3.77133,3.77447,0.53611
2362.0,0.0000,3.77174,3.77483,0.53611
2363.0,0.0000,3.77213,3.77516,0.53611
2364.0,0.0000,3.77251,3.77548,0.53611
2365.0,0.0000,3.77286,3.77578,0.53611
2366.0,0.0000,3.77320,3.77605,0.53611
2367.0,0.0000,3.77353,3.77632,0.53611
2368.0,0.0000,3.77384,3.77656,0.53611
2369.0,0.0000,3.77414,3.77679,0.53611
2370.0,0.0000,3.77444,3.77701,0.53611
2371.0,0.0000,3.77472,3.77721,0.53611
2372.0,0.0000,3.77499,3.77741,0.53611
2373.0,0.0000,3.77525,3.77759,0.53611
2374.0,0.0000,3.77550,3.77776,0.53611
2375.0,0.0000,3.77574,3.77792,0.53611
2376.0,0.0000,3.77598,3.77807,0.53611
2377.0,0.0000,3.77621,3.77821,0.53611
2378.0,0.0000,3.77643,3.77835,0.53611
2379.0,0.0000,3.77665,3.77847,0.53611
2380.0,0.0000,3.77686,3.77859,0.53611
2381.0,0.0000,3.77706,3.77871,0.53611
2382.0,0.0000,3.77726,3.77881,0.53611
2383.0,0.0000,3.77745,3.77891,0.53611
2384.0,0.0000,3.77764,3.77901,0.53611
2385.0,-5.0000,3.82694,3.82670,0.53611
2386.0,-5.0000,3.82872,3.82772,0.53639
2387.0,-5.0000,3.83023,3.82870,0.53667
2388.0,-5.0000,3.83156,3.82963,0.53694
2389.0,-5.0000,3.83276,3.83052,0.53722
2390.0,-5.0000,3.83386,3.83137,0.53750
2391.0,-5.0000,3.83489,3.83218,0.53778
2392.0,-5.0000,3.83585,3.83296,0.53806
2393.0,-5.0000,3.83677,3.83371,0.53833
2394.0,-5.0000,3.83764,3.83442,0.53861
2395.0,0.0000,3.78946,3.78751,0.53889
2396.0,0.0000,3.78871,3.78724,0.53889
2397.0,0.0000,3.78817,3.78699,0.53889
2398.0,0.0000,3.78778,3.78675,0.53889
2399.0,0.0000,3.78748,3.78653,0.53889
2400.0,0.0000,3.78726,3.78633,0.53889
2401.0,0.0000,3.78709,3.78614,0.53889
2402.0,0.0000,3.78695,3.78596,0.53889
2403.0,0.0000,3.78685,3.78579,0.53889
2404.0,0.0000,3.78677,3.78564,0.53889
2405.0,0.0000,3.78671,3.78550,0.53889
2406.0,0.0000,3.78667,3.78536,0.53889
2407.0,0.0000,3.78664,3.78524,0.53889
2408.0,0.0000,3.78662,3.78513,0.53889
2409.0,0.0000,3.78660,3.78502,0.53889
2410.0,0.0000,3.78660,3.78492,0.53889
2411.0,0.0000,3.78660,3.78483,0.53889
2412.0,0.0000,3.78661,3.78474,0.53889
2413.0,0.0000,3.78662,3.78467,0.53889
2414.0,0.0000,3.78664,3.78459,0.53889
2415.0,0.0000,3.78666,3.78453,0.53889
2416.0,0.0000,3.78668,3.78446,0.53889
2417.0,0.0000,3.78670,3.78441,0.53889
2418.0,0.0000,3.78673,3.78435,0.53889
2419.0,0.0000,3.78676,3.78430,0.53889
2420.0,0.0000,3.78679,3.78426,0.53889
2421.0,0.0000,3.78682,3.78422,0.53889
2422.0,0.0000,3.78686,3.78418,0.53889
2423.0,0.0000,3.78689,3.78415,0.53889
2424.0,0.0000,3.78693,3.78412,0.53889
2425.0,0.0000,3.78696,3.78409,0.53889
2426.0,0.0000,3.78700,3.78406,0.53889
2427.0,0.0000,3.78704,3.78404,0.53889
2428.0,0.0000,3.78708,3.78402,0.53889
2429.0,0.0000,3.78711,3.78400,0.53889
2430.0,0.0000,3.78715,3.78398,0.53889
2431.0,0.0000,3.78719,3.78397,0.53889
2432.0,0.0000,3.78723,3.78396,0.53889
2433.0,0.0000,3.78727,3.78395,0.53889
2434.0,0.0000,3.78731,3.78394,0.53889
2435.0,20.0000,3.60417,3.59351,0.53889
2436.0,20.0000,3.59768,3.58976,0.53778
2437.0,20.0000,3.59220,3.58618,0.53667
2438.0,20.0000,3.58743,3.58275,0.53556
2439.0,20.0000,3.58317,3.57947,0.53444
2440.0,0.0000,3.76278,3.76675,0.53333
2441.0,0.0000,3.76573,3.76750,0.53333
2442.0,0.0000,3.76787,3.76820,0.53333
2443.0,0.0000,3.76950,3.76886,0.53333
2444.0,0.0000,3.77077,3.76947,0.53333
2445.0,0.0000,3.77181,3.77005,0.53333
2446.0,0.0000,3.77267,3.77059,0.53333
2447.0,0.0000,3.77340,3.77110,0.53333
2448.0,0.0000,3.77403,3.77157,0.53333
2449.0,0.0000,3.77458,3.77202,0.53333
2450.0,0.0000,3.77507,3.77244,0.53333
2451.0,0.0000,3.77551,3.77283,0.53333
2452.0,0.0000,3.77590,3.77320,0.53333
2453.0,0.0000,3.77626,3.77354,0.53333
2454.0,0.0000,3.77659,3.77387,0.53333
2455.0,0.0000,3.77690,3.77417,0.53333
2456.0,0.0000,3.77718,3.77446,0.53333
2457.0,0.0000,3.77744,3.77473,0.53333
2458.0,0.0000,3.77768,3.77498,0.53333
2459.0,0.0000,3.77791,3.77521,0.53333
2460.0,0.0000,3.77813,3.77544,0.53333
2461.0,0.0000,3.77833,3.77565,0.53333
2462.0,0.0000,3.77852,3.77584,0.53333
2463.0,0.0000,3.77870,3.77603,0.53333
2464.0,0.0000,3.77888,3.77620,0.53333
2465.0,0.0000,3.77904,3.77637,0.53333
2466.0,0.0000,3.77920,3.77652,0.53333
2467.0,0.0000,3.77935,3.77666,0.53333
2468.0,0.0000,3.77949,3.77680,0.53333
2469.0,0.0000,3.77963,3.77693,0.53333
2470.0,0.0000,3.77977,3.77705,0.53333
2471.0,0.0000,3.77989,3.77717,0.53333
2472.0,0.0000,3.78002,3.77727,0.53333
2473.0,0.0000,3.78013,3.77738,0.53333
2474.0,0.0000,3.78025,3.77747,0.53333
2475.0,0.0000,3.78036,3.77756,0.53333
2476.0,0.0000,3.78047,3.77765,0.53333
2477.0,0.0000,3.78057,3.77773,0.53333
2478.0,0.0000,3.78067,3.77781,0.53333
2479.0,0.0000,3.78077,3.77788,0.53333
2480.0,5.0000,3.73174,3.73034,0.53333
2481.0,5.0000,3.73022,3.72947,0.53306
2482.0,5.0000,3.72894,3.72863,0.53278
2483.0,5.0000,3.72784,3.72783,0.53250
2484.0,5.0000,3.72686,3.72707,0.53222
2485.0,5.0000,3.72596,3.72634,0.53194
2486.0,5.0000,3.72514,3.72564,0.53167
2487.0,5.0000,3.72437,3.72496,0.53139
2488.0,5.0000,3.72365,3.72431,0.53111
2489.0,5.0000,3.72296,3.72369,0.53083
2490.0,5.0000,3.72230,3.72309,0.53056
2491.0,5.0000,3.72167,3.72251,0.53028
2492.0,5.0000,3.72107,3.72195,0.53000
2493.0,5.0000,3.72048,3.72141,0.52972
2494.0,5.0000,3.71991,3.72089,0.52944
2495.0,5.0000,3.71936,3.72038,0.52917
2496.0,5.0000,3.71882,3.71989,0.52889
2497.0,5.0000,3.71830,3.71941,0.52861
2498.0,5.0000,3.71779,3.71895,0.52833
2499.0,5.0000,3.71728,3.71850,0.52806
2500.0,5.0000,3.71679,3.71806,0.52778
2501.0,5.0000,3.71631,3.71763,0.52750
2502.0,5.0000,3.71584,3.71721,0.52722
2503.0,5.0000,3.71537,3.71680,0.52694
2504.0,5.0000,3.71492,3.71641,0.52667
2505.0,5.0000,3.71446,3.71602,0.52639
2506.0,5.0000,3.71402,3.71563,0.52611
2507.0,5.0000,3.71358,3.71526,0.52583
2508.0,5.0000,3.71315,3.71489,0.52556
2509.0,5.0000,3.71272,3.71453,0.52528
2510.0,5.0000,3.71230,3.71417,0.52500
2511.0,5.0000,3.71188,3.71382,0.52472
2512.0,5.0000,3.71147,3.71348,0.52444
2513.0,5.0000,3.71106,3.71314,0.52417
2514.0,5.0000,3.71066,3.71280,0.52389
2515.0,5.0000,3.71026,3.71247,0.52361
2516.0,5.0000,3.70987,3.71214,0.52333
2517.0,5.0000,3.70947,3.71182,0.52306
2518.0,5.0000,3.70908,3.71150,0.52278
2519.0,5.0000,3.70870,3.71118,0.52250
2520.0,5.0000,3.70832,3.71087,0.52222
2521.0,5.0000,3.70794,3.71056,0.52194
2522.0,5.0000,3.70756,3.71025,0.52167
2523.0,5.0000,3.70719,3.70995,0.52139
2524.0,5.0000,3.70682,3.70964,0.52111
2525.0,5.0000,3.70645,3.70934,0.52083
2526.0,5.0000,3.70609,3.70905,0.52056
2527.0,5.0000,3.70572,3.70875,0.52028
2528.0,5.0000,3.70536,3.70845,0.52000
2529.0,5.0000,3.70501,3.70816,0.51972
2530.0,5.0000,3.70465,3.70787,0.51944
2531.0,5.0000,3.70430,3.70758,0.51917
2532.0,5.0000,3.70395,3.70729,0.51889
2533.0,5.0000,3.70360,3.70700,0.51861
2534.0,5.0000,3.70325,3.70672,0.51833
2535.0,5.0000,3.70290,3.70643,0.51806
2536.0,5.0000,3.70256,3.70615,0.51778
2537.0,5.0000,3.70222,3.70586,0.51750
2538.0,5.0000,3.70188,3.70558,0.51722
2539.0,5.0000,3.70154,3.70530,0.51694
2540.0,5.0000,3.70120,3.70502,0.51667
2541.0,5.0000,3.70087,3.70474,0.51639
2542.0,5.0000,3.70054,3.70446,0.51611
2543.0,5.0000,3.70020,3.70418,0.51583
2544.0,5.0000,3.69987,3.70390,0.51556
2545.0,5.0000,3.69955,3.70362,0.51528
2546.0,5.0000,3.69922,3.70335,0.51500
2547.0,5.0000,3.69889,3.70307,0.51472
2548.0,5.0000,3.69857,3.70279,0.51444
2549.0,5.0000,3.69825,3.70252,0.51417
2550.0,5.0000,3.69792,3.70224,0.51389
2551.0,5.0000,3.69760,3.70197,0.51361
2552.0,5.0000,3.69729,3.70169,0.51333
2553.0,5.0000,3.69697,3.70142,0.51306
2554.0,5.0000,3.69665,3.70114,0.51278
2555.0,5.0000,3.69634,3.70087,0.51250
2556.0,5.0000,3.69602,3.70060,0.51222
2557.0,5.0000,3.69571,3.70032,0.51194
2558.0,5.0000,3.69540,3.70005,0.51167
2559.0,5.0000,3.69509,3.69978,0.51139
2560.0,5.0000,3.69478,3.69951,0.51111
2561.0,5.0000,3.69447,3.69923,0.51083
2562.0,5.0000,3.69416,3.69896,0.51056
2563.0,5.0000,3.69386,3.69869,0.51028
2564.0,5.0000,3.69355,3.69842,0.51000
2565.0,5.0000,3.69325,3.69814,0.50972
2566.0,5.0000,3.69294,3.69787,0.50944
2567.0,5.0000,3.69264,3.69760,0.50917
2568.0,5.0000,3.69234,3.69733,0.50889
2569.0,5.0000,3.69204,3.69706,0.50861
2570.0,5.0000,3.69174,3.69679,0.50833
2571.0,5.0000,3.69144,3.69652,0.50806
2572.0,5.0000,3.69115,3.69625,0.50778
2573.0,5.0000,3.69085,3.69597,0.50750
2574.0,5.0000,3.69055,3.69570,0.50722
2575.0,5.0000,3.69026,3.69543,0.50694
2576.0,5.0000,3.68997,3.69516,0.50667
2577.0,5.0000,3.68967,3.69489,0.50639
2578.0,5.0000,3.68938,3.69462,0.50611
2579.0,5.0000,3.68909,3.69435,0.50583
2580.0,5.0000,3.68880,3.69408,0.50556
2581.0,5.0000,3.68851,3.69381,0.50528
2582.0,5.0000,3.68822,3.69354,0.50500
2583.0,5.0000,3.68793,3.69327,0.50472
2584.0,5.0000,3.68765,3.69300,0.50444
2585.0,5.0000,3.68736,3.69273,0.50417
2586.0,5.0000,3.68707,3.69246,0.50389
2587.0,5.0000,3.68679,3.69219,0.50361
2588.0,5.0000,3.68650,3.69192,0.50333
2589.0,5.0000,3.68622,3.69165,0.50306
2590.0,5.0000,3.68594,3.69138,0.50278
2591.0,5.0000,3.68566,3.69111,0.50250
2592.0,5.0000,3.68538,3.69084,0.50222
2593.0,5.0000,3.68510,3.69057,0.50194
2594.0,5.0000,3.68482,3.69030,0.50167
2595.0,5.0000,3.68454,3.69003,0.50139
2596.0,5.0000,3.68426,3.68976,0.50111
2597.0,5.0000,3.68398,3.68949,0.50083
2598.0,5.0000,3.68370,3.68922,0.50056
2599.0,5.0000,3.68343,3.68896,0.50028
2600.0,5.0000,3.68315,3.68869,0.50000
2601.0,5.0000,3.68288,3.68842,0.49972
2602.0,5.0000,3.68260,3.68815,0.49944
2603.0,5.0000,3.68233,3.68788,0.49917
2604.0,5.0000,3.68206,3.68761,0.49889
2605.0,5.0000,3.68178,3.68734,0.49861
2606.0,5.0000,3.68151,3.68707,0.49833
2607.0,5.0000,3.68124,3.68680,0.49806
2608.0,5.0000,3.68097,3.68654,0.49778
2609.0,5.0000,3.68070,3.68627,0.49750
2610.0,5.0000,3.68043,3.68600,0.49722
2611.0,5.0000,3.68016,3.68573,0.49694
2612.0,5.0000,3.67989,3.68546,0.49667
2613.0,5.0000,3.67963,3.68519,0.49639
2614.0,5.0000,3.67936,3.68493,0.49611
2615.0,5.0000,3.67909,3.68466,0.49583
2616.0,5.0000,3.67883,3.68439,0.49556
2617.0,5.0000,3.67856,3.68412,0.49528
2618.0,5.0000,3.67830,3.68386,0.49500
2619.0,5.0000,3.67803,3.68359,0.49472
2620.0,5.0000,3.67777,3.68332,0.49444
2621.0,5.0000,3.67751,3.68305,0.49417
2622.0,5.0000,3.67725,3.68279,0.49389
2623.0,5.0000,3.67698,3.68252,0.49361
2624.0,5.0000,3.67672,3.68225,0.49333
2625.0,5.0000,3.67646,3.68198,0.49306
2626.0,5.0000,3.67620,3.68172,0.49278
2627.0,5.0000,3.67594,3.68145,0.49250
2628.0,5.0000,3.67568,3.68118,0.49222
2629.0,5.0000,3.67543,3.68092,0.49194
2630.0,5.0000,3.67517,3.68065,0.49167
2631.0,5.0000,3.67491,3.68038,0.49139
2632.0,5.0000,3.67465,3.68012,0.49111
2633.0,5.0000,3.67440,3.67985,0.49083
2634.0,5.0000,3.67414,3.67959,0.49056
2635.0,5.0000,3.67389,3.67932,0.49028
2636.0,5.0000,3.67363,3.67905,0.49000
2637.0,5.0000,3.67338,3.67879,0.48972
2638.0,5.0000,3.67312,3.67852,0.48944
2639.0,5.0000,3.67287,3.67826,0.48917
2640.0,5.0000,3.67262,3.67799,0.48889
2641.0,5.0000,3.67237,3.67773,0.48861
2642.0,5.0000,3.67211,3.67746,0.48833
2643.0,5.0000,3.67186,3.67720,0.48806
2644.0,5.0000,3.67161,3.67693,0.48778
2645.0,5.0000,3.67136,3.67667,0.48750
2646.0,5.0000,3.67111,3.67640,0.48722
2647.0,5.0000,3.67086,3.67614,0.48694
2648.0,5.0000,3.67061,3.67587,0.48667
2649.0,5.0000,3.67036,3.67561,0.48639
2650.0,5.0000,3.67012,3.67535,0.48611
2651.0,5.0000,3.66987,3.67508,0.48583
2652.0,5.0000,3.66962,3.67482,0.48556
2653.0,5.0000,3.66938,3.67455,0.48528
2654.0,5.0000,3.66913,3.67429,0.48500
2655.0,5.0000,3.66888,3.67403,0.48472
2656.0,5.0000,3.66864,3.67376,0.48444
2657.0,5.0000,3.66839,3.67350,0.48417
2658.0,5.0000,3.66815,3.67324,0.48389
2659.0,5.0000,3.66791,3.67298,0.48361
2660.0,0.0000,3.71651,3.72032,0.48333
2661.0,0.0000,3.71773,3.72100,0.48333
2662.0,0.0000,3.71872,3.72164,0.48333
2663.0,0.0000,3.71956,3.72223,0.48333
2664.0,0.0000,3.72029,3.72280,0.48333
2665.0,0.0000,3.72093,3.72332,0.48333
2666.0,0.0000,3.72151,3.72381,0.48333
2667.0,0.0000,3.72203,3.72428,0.48333
2668.0,0.0000,3.72252,3.72471,0.48333
2669.0,0.0000,3.72297,3.72512,0.48333
2670.0,0.0000,3.72339,3.72550,0.48333
2671.0,0.0000,3.72379,3.72586,0.48333
2672.0,0.0000,3.72416,3.72619,0.48333
2673.0,0.0000,3.72451,3.72651,0.48333
2674.0,0.0000,3.72485,3.72681,0.48333
2675.0,0.0000,3.72517,3.72709,0.48333
2676.0,0.0000,3.72547,3.72735,0.48333
2677.0,0.0000,3.72576,3.72759,0.48333
2678.0,0.0000,3.72604,3.72783,0.48333
2679.0,0.0000,3.72631,3.72804,0.48333
2680.0,0.0000,3.72657,3.72825,0.48333
2681.0,0.0000,3.72682,3.72844,0.48333
2682.0,0.0000,3.72706,3.72862,0.48333
2683.0,0.0000,3.72729,3.72879,0.48333
2684.0,0.0000,3.72752,3.72895,0.48333
2685.0,0.0000,3.72774,3.72910,0.48333
2686.0,0.0000,3.72795,3.72925,0.48333
2687.0,0.0000,3.72815,3.72938,0.48333
2688.0,0.0000,3.72835,3.72951,0.48333
2689.0,0.0000,3.72854,3.72963,0.48333
2690.0,0.0000,3.72873,3.72974,0.48333
2691.0,0.0000,3.72891,3.72984,0.48333
2692.0,0.0000,3.72909,3.72995,0.48333
2693.0,0.0000,3.72926,3.73004,0.48333
2694.0,0.0000,3.72943,3.73013,0.48333
2695.0,0.0000,3.72960,3.73022,0.48333
2696.0,0.0000,3.72976,3.73030,0.48333
2697.0,0.0000,3.72991,3.73037,0.48333
2698.0,0.0000,3.73006,3.73044,0.48333
2699.0,0.0000,3.73021,3.73051,0.48333
2700.0,0.0000,3.73036,3.73058,0.48333
2701.0,0.0000,3.73050,3.73064,0.48333
2702.0,0.0000,3.73064,3.73070,0.48333
2703.0,0.0000,3.73078,3.73076,0.48333
2704.0,0.0000,3.73091,3.73081,0.48333
2705.0,0.0000,3.73104,3.73086,0.48333
2706.0,0.0000,3.73117,3.73091,0.48333
2707.0,0.0000,3.73129,3.73096,0.48333
2708.0,0.0000,3.73141,3.73100,0.48333
2709.0,0.0000,3.73153,3.73104,0.48333
2710.0,0.0000,3.73165,3.73108,0.48333
2711.0,0.0000,3.73177,3.73112,0.48333
2712.0,0.0000,3.73188,3.73116,0.48333
2713.0,0.0000,3.73199,3.73119,0.48333
2714.0,0.0000,3.73210,3.73123,0.48333
2715.0,0.0000,3.73220,3.73126,0.48333
2716.0,0.0000,3.73231,3.73129,0.48333
2717.0,0.0000,3.73241,3.73132,0.48333
2718.0,0.0000,3.73251,3.73135,0.48333
2719.0,0.0000,3.73261,3.73138,0.48333
2720.0,0.0000,3.73271,3.73141,0.48333
2721.0,0.0000,3.73280,3.73144,0.48333
2722.0,0.0000,3.73290,3.73146,0.48333
2723.0,0.0000,3.73299,3.73149,0.48333
2724.0,0.0000,3.73308,3.73151,0.48333
2725.0,0.0000,3.73317,3.73154,0.48333
2726.0,0.0000,3.73326,3.73156,0.48333
2727.0,0.0000,3.73334,3.73158,0.48333
2728.0,0.0000,3.73343,3.73160,0.48333
2729.0,0.0000,3.73351,3.73163,0.48333
2730.0,0.0000,3.73359,3.73165,0.48333
2731.0,0.0000,3.73367,3.73167,0.48333
2732.0,0.0000,3.73375,3.73169,0.48333
2733.0,0.0000,3.73383,3.73171,0.48333
2734.0,0.0000,3.73391,3.73173,0.48333
2735.0,0.0000,3.73398,3.73175,0.48333
2736.0,0.0000,3.73406,3.73176,0.48333
2737.0,0.0000,3.73413,3.73178,0.48333
2738.0,0.0000,3.73420,3.73180,0.48333
2739.0,0.0000,3.73427,3.73182,0.48333
2740.0,0.0000,3.73434,3.73183,0.48333
2741.0,0.0000,3.73441,3.73185,0.48333
2742.0,0.0000,3.73448,3.73187,0.48333
2743.0,0.0000,3.73454,3.73189,0.48333
2744.0,0.0000,3.73461,3.73190,0.48333
2745.0,0.0000,3.73467,3.73192,0.48333
2746.0,0.0000,3.73474,3.73193,0.48333
2747.0,0.0000,3.73480,3.73195,0.48333
2748.0,0.0000,3.73486,3.73197,0.48333
2749.0,0.0000,3.73492,3.73198,0.48333
2750.0,0.0000,3.73498,3.73200,0.48333
2751.0,0.0000,3.73504,3.73201,0.48333
2752.0,0.0000,3.73510,3.73203,0.48333
2753.0,0.0000,3.73516,3.73204,0.48333
2754.0,0.0000,3.73521,3.73206,0.48333
2755.0,0.0000,3.73527,3.73207,0.48333
2756.0,0.0000,3.73532,3.73209,0.48333
2757.0,0.0000,3.73538,3.73210,0.48333
2758.0,0.0000,3.73543,3.73212,0.48333
2759.0,0.0000,3.73549,3.73213,0.48333
2760.0,0.0000,3.73554,3.73214,0.48333
2761.0,0.0000,3.73559,3.73216,0.48333
2762.0,0.0000,3.73564,3.73217,0.48333
2763.0,0.0000,3.73569,3.73219,0.48333
2764.0,0.0000,3.73574,3.73220,0.48333
2765.0,0.0000,3.73579,3.73221,0.48333
2766.0,0.0000,3.73583,3.73223,0.48333
2767.0,0.0000,3.73588,3.73224,0.48333
2768.0,0.0000,3.73593,3.73225,0.48333
2769.0,0.0000,3.73597,3.73227,0.48333
2770.0,0.0000,3.73602,3.73228,0.48333
2771.0,0.0000,3.73606,3.73230,0.48333
2772.0,0.0000,3.73611,3.73231,0.48333
2773.0,0.0000,3.73615,3.73232,0.48333
2774.0,0.0000,3.73619,3.73234,0.48333
2775.0,0.0000,3.73624,3.73235,0.48333
2776.0,0.0000,3.73628,3.73236,0.48333
2777.0,0.0000,3.73632,3.73238,0.48333
2778.0,0.0000,3.73636,3.73239,0.48333
2779.0,0.0000,3.73640,3.73240,0.48333
2780.0,0.9888,3.72665,3.72300,0.48333
2781.0,1.0511,3.72575,3.72223,0.48328
2782.0,1.0607,3.72541,3.72196,0.48322
2783.0,1.0638,3.72517,3.72176,0.48316
2784.0,1.1379,3.72424,3.72088,0.48310
2785.0,1.1054,3.72438,3.72103,0.48304
2786.0,1.1095,3.72419,3.72084,0.48298
2787.0,1.0371,3.72477,3.72139,0.48292
2788.0,0.9917,3.72511,3.72170,0.48286
2789.0,1.0225,3.72469,3.72128,0.48280
2790.0,1.0054,3.72476,3.72133,0.48275
2791.0,1.0384,3.72433,3.72090,0.48269
2792.0,1.0434,3.72418,3.72074,0.48263
2793.0,1.0209,3.72431,3.72086,0.48258
2794.0,0.9173,3.72526,3.72175,0.48252
2795.0,0.9576,3.72480,3.72129,0.48247
2796.0,1.0109,3.72420,3.72069,0.48242
2797.0,1.0195,3.72403,3.72052,0.48236
2798.0,1.0858,3.72328,3.71980,0.48230
2799.0,1.1047,3.72299,3.71952,0.48224
2800.0,1.0173,3.72376,3.72026,0.48218
2801.0,0.9932,3.72394,3.72041,0.48213
2802.0,0.9655,3.72415,3.72061,0.48207
2803.0,1.0902,3.72285,3.71935,0.48202
2804.0,1.0627,3.72303,3.71953,0.48196
2805.0,1.0803,3.72277,3.71928,0.48190
2806.0,1.0891,3.72260,3.71911,0.48184
2807.0,1.0457,3.72295,3.71945,0.48178
2808.0,1.0764,3.72258,3.71909,0.48172
2809.0,1.0237,3.72303,3.71952,0.48166
2810.0,1.0649,3.72256,3.71906,0.48160
2811.0,1.0744,3.72239,3.71890,0.48154
2812.0,1.0065,3.72299,3.71948,0.48148
2813.0,1.0480,3.72252,3.71902,0.48143
2814.0,1.0331,3.72261,3.71911,0.48137
2815.0,1.0312,3.72256,3.71907,0.48131
2816.0,1.0814,3.72200,3.71853,0.48125
2817.0,1.0359,3.72238,3.71890,0.48119
2818.0,1.0533,3.72215,3.71867,0.48114
2819.0,0.9811,3.72281,3.71931,0.48108
2820.0,1.0186,3.72240,3.71891,0.48102
2821.0,0.9763,3.72277,3.71926,0.48097
2822.0,0.9964,3.72252,3.71903,0.48091
2823.0,0.9976,3.72246,3.71897,0.48086
2824.0,0.9331,3.72306,3.71955,0.48081
2825.0,0.9543,3.72281,3.71931,0.48075
