t,i_meas,v_meas,T_true,soc_true,soc_est,soc_std,v_pred,soc_lower,soc_upper,capacity_est,capacity_true,v_true
994,17.97,3.206,305.798,0.237268,0.23421,-1,3.20633,nan,nan,nan,4.98099,3.21032
995,17.75,3.21,305.855,0.236261,0.233199,-1,3.20629,nan,nan,nan,4.98098,3.21072
996,16.4,3.225,305.908,0.235287,0.232224,-1,3.21883,nan,nan,nan,4.98096,3.22196
997,16.71,3.216,305.956,0.234343,0.231277,-1,3.21635,nan,nan,nan,4.98095,3.21798
998,16.03,3.226,305.997,0.233445,0.230378,-1,3.22118,nan,nan,nan,4.98094,3.22658
999,14.19,3.244,306.033,0.232588,0.229517,-1,3.24144,nan,nan,nan,4.98093,3.24396
1000,13.14,3.256,306.054,0.231853,0.228778,-1,3.2546,nan,nan,nan,4.98092,3.25747
1001,14.8,3.247,306.081,0.231057,0.227981,-1,3.23898,nan,nan,nan,4.98091,3.24296
1002,19.83,3.19,306.128,0.2301,0.22702,-1,3.18638,nan,nan,nan,4.98089,3.19113
1003,18.65,3.195,306.189,0.229048,0.225965,-1,3.1945,nan,nan,nan,4.98088,3.19688
1004,18.7,3.194,306.258,0.227942,0.224857,-1,3.18963,nan,nan,nan,4.98086,3.1929
1005,17.15,3.207,306.31,0.226957,0.223871,-1,3.20274,nan,nan,nan,4.98085,3.206
1006,16.53,3.209,306.353,0.226035,0.222947,-1,3.20886,nan,nan,nan,4.98084,3.21133
1007,17.47,3.201,306.406,0.225042,0.221953,-1,3.19771,nan,nan,nan,4.98082,3.20118
1008,19.45,3.18,306.454,0.224082,0.220991,-1,3.17842,nan,nan,nan,4.98081,3.18074
1009,18.89,3.183,306.51,0.223068,0.219975,-1,3.18181,nan,nan,nan,4.9808,3.18358
1010,18.13,3.189,306.56,0.222089,0.218996,-1,3.18877,nan,nan,nan,4.98078,3.19138
1011,18.48,3.185,306.615,0.221081,0.217986,-1,3.18321,nan,nan,nan,4.98077,3.18566
1012,17.27,3.2,306.666,0.220097,0.217,-1,3.19455,nan,nan,nan,4.98076,3.19729
1013,16.85,3.201,306.71,0.219157,0.216058,-1,3.19844,nan,nan,nan,4.98074,3.20051
1014,16.41,3.208,306.755,0.218216,0.215114,-1,3.20229,nan,nan,nan,4.98073,3.20589
1015,15.55,3.209,306.794,0.217313,0.214209,-1,3.21104,nan,nan,nan,4.98072,3.21302
1016,15.82,3.213,306.832,0.216419,0.213313,-1,3.20806,nan,nan,nan,4.9807,3.21073
1017,17.49,3.192,306.871,0.215506,0.212398,-1,3.19044,nan,nan,nan,4.98069,3.19418
1018,18.57,3.179,306.924,0.214495,0.211385,-1,3.17913,nan,nan,nan,4.98068,3.18209
1019,18.14,3.184,306.981,0.213452,0.210341,-1,3.17989,nan,nan,nan,4.98066,3.18264
1020,24.84,3.122,307.032,0.212458,0.209344,-1,3.11387,nan,nan,nan,4.98065,3.11797
1021,23.42,3.126,307.135,0.211124,0.208008,-1,3.12211,nan,nan,nan,4.98063,3.12409
1022,23.9,3.114,307.238,0.209801,0.206683,-1,3.1137,nan,nan,nan,4.98061,3.11286
1023,19.03,3.155,307.344,0.208464,0.205343,-1,3.15141,nan,nan,nan,4.98059,3.15371
1024,18.71,3.159,307.403,0.207425,0.204302,-1,3.15593,nan,nan,nan,4.98058,3.15895
1025,22.73,3.118,307.483,0.20625,0.203125,-1,3.11609,nan,nan,nan,4.98056,3.11962
1026,21.32,3.13,307.568,0.205033,0.201906,-1,3.12862,nan,nan,nan,4.98054,3.13059
1027,20.88,3.134,307.64,0.203906,0.200777,-1,3.13139,nan,nan,nan,4.98053,3.13417
1028,19.51,3.147,307.716,0.202747,0.199614,-1,3.14335,nan,nan,nan,4.98051,3.14728
1029,19.94,3.142,307.782,0.201643,0.198508,-1,3.1412,nan,nan,nan,4.9805,3.14312
1030,17.44,3.168,307.839,0.200607,0.19747,-1,3.16432,nan,nan,nan,4.98048,3.16722
1031,16.39,3.179,307.891,0.199594,0.196455,-1,3.17529,nan,nan,nan,4.98047,3.17863
1032,16.42,3.18,307.935,0.198635,0.195495,-1,3.17887,nan,nan,nan,4.98045,3.1791
1033,19.51,3.151,307.981,0.197653,0.194512,-1,3.14968,nan,nan,nan,4.98044,3.15158
1034,19.02,3.157,308.041,0.196574,0.193432,-1,3.15196,nan,nan,nan,4.98042,3.15492
1035,18.18,3.16,308.093,0.195544,0.192399,-1,3.16102,nan,nan,nan,4.98041,3.16255
1036,16.87,3.178,308.127,0.194648,0.191502,-1,3.17569,nan,nan,nan,4.9804,3.17743
1037,15.24,3.192,308.166,0.19371,0.190561,-1,3.18945,nan,nan,nan,4.98038,3.19272
1038,16.01,3.187,308.198,0.192815,0.189665,-1,3.1836,nan,nan,nan,4.98037,3.18705
1039,17.97,3.171,308.227,0.191943,0.188791,-1,3.16639,nan,nan,nan,4.98036,3.17021
1040,16.96,3.178,308.267,0.190986,0.187832,-1,3.17712,nan,nan,nan,4.98034,3.17783
1041,14.09,3.206,308.297,0.1901,0.186944,-1,3.20206,nan,nan,nan,4.98033,3.20584
1042,16.69,3.183,308.315,0.189305,0.186147,-1,3.18121,nan,nan,nan,4.98032,3.18368
1043,19.27,3.158,308.358,0.188315,0.185154,-1,3.15373,nan,nan,nan,4.9803,3.15705
1044,16.51,3.181,308.4,0.187334,0.184171,-1,3.17784,nan,nan,nan,4.98029,3.18057
1045,16.97,3.175,308.436,0.186395,0.18323,-1,3.17403,nan,nan,nan,4.98028,3.17592
1046,17.06,3.172,308.475,0.185432,0.182266,-1,3.17117,nan,nan,nan,4.98026,3.17384
1047,16.6,3.181,308.513,0.184479,0.181312,-1,3.17367,nan,nan,nan,4.98025,3.17806
1048,14.78,3.195,308.536,0.183643,0.180472,-1,3.19208,nan,nan,nan,4.98024,3.1951
1049,17.41,3.172,308.566,0.18274,0.179567,-1,3.16708,nan,nan,nan,4.98022,3.17139
1050,19.01,3.155,308.601,0.181807,0.178632,-1,3.15344,nan,nan,nan,4.98021,3.1556
1051,17.54,3.167,308.647,0.180783,0.177608,-1,3.16294,nan,nan,nan,4.98019,3.16572
1052,17.65,3.163,308.687,0.179813,0.176636,-1,3.1605,nan,nan,nan,4.98018,3.16324
1053,17.22,3.167,308.728,0.178831,0.175652,-1,3.16336,nan,nan,nan,4.98016,3.167
1054,16.9,3.164,308.764,0.177883,0.174702,-1,3.16623,nan,nan,nan,4.98015,3.16867
1055,16.53,3.169,308.798,0.176947,0.173764,-1,3.17009,nan,nan,nan,4.98014,3.1721
1056,15.59,3.182,308.826,0.176062,0.172877,-1,3.17625,nan,nan,nan,4.98012,3.18145
1057,13.71,3.2,308.848,0.175219,0.172032,-1,3.19559,nan,nan,nan,4.98011,3.19955
1058,18.73,3.156,308.871,0.174362,0.171174,-1,3.15086,nan,nan,nan,4.9801,3.15467
1059,17.43,3.164,308.907,0.173402,0.17021,-1,3.16179,nan,nan,nan,4.98008,3.1647
1060,16.87,3.168,308.94,0.172473,0.169278,-1,3.16554,nan,nan,nan,4.98007,3.16801
1061,17.46,3.162,308.972,0.17154,0.168344,-1,3.15872,nan,nan,nan,4.98006,3.16142
1062,18.75,3.15,309.008,0.170582,0.167386,-1,3.14633,nan,nan,nan,4.98004,3.14797
1063,18.48,3.149,309.054,0.16955,0.166352,-1,3.14516,nan,nan,nan,4.98003,3.14813
1064,18.59,3.148,309.097,0.168536,0.165336,-1,3.14457,nan,nan,nan,4.98001,3.14589
1065,20.26,3.126,309.149,0.167467,0.164265,-1,3.12442,nan,nan,nan,4.98,3.12825
1066,18.65,3.145,309.198,0.166417,0.163212,-1,3.13715,nan,nan,nan,4.97998,3.14082
1067,16.06,3.165,309.231,0.165485,0.162279,-1,3.16132,nan,nan,nan,4.97997,3.16385
1068,18.26,3.147,309.258,0.164589,0.161381,-1,3.14218,nan,nan,nan,4.97995,3.14635
1069,20.15,3.127,309.309,0.163521,0.160312,-1,3.12369,nan,nan,nan,4.97994,3.12548
1070,19.98,3.127,309.362,0.162436,0.159223,-1,3.12035,nan,nan,nan,4.97992,3.12483
1071,17.76,3.143,309.413,0.161365,0.158151,-1,3.13976,nan,nan,nan,4.97991,3.14278
1072,19.38,3.131,309.447,0.160419,0.157201,-1,3.12494,nan,nan,nan,4.97989,3.12971
1073,20.33,3.122,309.493,0.15938,0.15616,-1,3.11584,nan,nan,nan,4.97988,3.11971
1074,19.72,3.123,309.548,0.15828,0.155056,-1,3.1197,nan,nan,nan,4.97986,3.12181
1075,18.8,3.125,309.606,0.157158,0.153932,-1,3.12431,nan,nan,nan,4.97984,3.1275
1076,18.8,3.128,309.647,0.156163,0.152935,-1,3.12443,nan,nan,nan,4.97983,3.1286
1077,19.39,3.125,309.693,0.15512,0.15189,-1,3.11959,nan,nan,nan,4.97981,3.12177
1078,18.3,3.127,309.748,0.154015,0.150782,-1,3.12722,nan,nan,nan,4.9798,3.12974
1079,18.27,3.13,309.791,0.152998,0.149763,-1,3.1262,nan,nan,nan,4.97978,3.13021
1080,1.03,3.284,309.835,0.151964,0.148726,-1,3.27774,nan,nan,nan,4.97976,3.2823
1081,1.11,3.3,309.783,0.151908,0.14867,-1,3.29649,nan,nan,nan,4.97976,3.30184
1082,0.98,3.315,309.73,0.15185,0.14861,-1,3.31229,nan,nan,nan,4.97976,3.3161
1083,1.04,3.329,309.678,0.151792,0.14855,-1,3.32286,nan,nan,nan,4.97976,3.32678
1084,1.12,3.332,309.626,0.151731,0.148488,-1,3.33056,nan,nan,nan,4.97976,3.33467
1085,1.17,3.342,309.574,0.151668,0.148426,-1,3.33659,nan,nan,nan,4.97976,3.34127
1086,1.19,3.346,309.522,0.151607,0.148364,-1,3.34146,nan,nan,nan,4.97976,3.34629
1087,1.12,3.355,309.47,0.151546,0.1483,-1,3.34594,nan,nan,nan,4.97976,3.35044
1088,1.03,3.356,309.419,0.151488,0.14824,-1,3.34995,nan,nan,nan,4.97976,3.35429
1089,1.03,3.352,309.367,0.151431,0.148183,-1,3.35256,nan,nan,nan,4.97976,3.35686
1090,0.9,3.362,309.316,0.151377,0.148128,-1,3.3559,nan,nan,nan,4.97976,3.3597
1091,1,3.365,309.265,0.151323,0.148074,-1,3.35683,nan,nan,nan,4.97976,3.36129
1092,1.12,3.359,309.214,0.151266,0.148015,-1,3.35718,nan,nan,nan,4.97975,3.36177
1093,0.97,3.364,309.164,0.151209,0.147956,-1,3.35974,nan,nan,nan,4.97975,3.36375
1094,0.94,3.364,309.113,0.151155,0.147902,-1,3.36124,nan,nan,nan,4.97975,3.3653
1095,0.91,3.363,309.063,0.151104,0.14785,-1,3.36263,nan,nan,nan,4.97975,3.36685
1096,0.9,3.369,309.013,0.151053,0.147798,-1,3.3637,nan,nan,nan,4.97975,3.36762
1097,0.91,3.372,308.963,0.151002,0.147747,-1,3.36454,nan,nan,nan,4.97975,3.36867
1098,0.94,3.369,308.913,0.150951,0.147694,-1,3.36508,nan,nan,nan,4.97975,3.36903
1099,1,3.37,308.864,0.150896,0.14764,-1,3.36528,nan,nan,nan,4.97975,3.36935
1100,0.99,3.367,308.815,0.150842,0.147586,-1,3.36606,nan,nan,nan,4.97975,3.37015
1101,1.01,3.372,308.766,0.150787,0.14753,-1,3.36654,nan,nan,nan,4.97975,3.37108
1102,1.02,3.375,308.718,0.150733,0.147473,-1,3.36702,nan,nan,nan,4.97975,3.37142
1103,1.03,3.369,308.669,0.150677,0.147418,-1,3.36762,nan,nan,nan,4.97975,3.37225
1104,0.95,3.375,308.621,0.150624,0.147363,-1,3.36895,nan,nan,nan,4.97975,3.37318
1105,1.04,3.374,308.573,0.15057,0.147308,-1,3.36877,nan,nan,nan,4.97974,3.37319
1106,1.07,3.375,308.525,0.150514,0.147252,-1,3.36902,nan,nan,nan,4.97974,3.37392
1107,1.08,3.375,308.478,0.150459,0.147195,-1,3.36948,nan,nan,nan,4.97974,3.37429
1108,0.91,3.371,308.431,0.150402,0.147138,-1,3.37162,nan,nan,nan,4.97974,3.37492
1109,1.09,3.378,308.384,0.150345,0.147082,-1,3.37051,nan,nan,nan,4.97974,3.3749
1110,1.1,3.377,308.337,0.150287,0.147021,-1,3.37085,nan,nan,nan,4.97974,3.37521
1111,1.09,3.377,308.29,0.150227,0.146959,-1,3.37136,nan,nan,nan,4.97974,3.37581
1112,1.1,3.375,308.244,0.150167,0.146899,-1,3.37177,nan,nan,nan,4.97974,3.37621
1113,1.07,3.372,308.198,0.150107,0.146836,-1,3.37249,nan,nan,nan,4.97974,3.37702
1114,0.93,3.379,308.152,0.150051,0.146779,-1,3.37435,nan,nan,nan,4.97974,3.37781
1115,1.03,3.378,308.106,0.149994,0.146721,-1,3.37396,nan,nan,nan,4.97974,3.37823
1116,1.08,3.374,308.061,0.149937,0.146662,-1,3.37396,nan,nan,nan,4.97974,3.37865
1117,1.11,3.38,308.015,0.149879,0.1466,-1,3.37411,nan,nan,nan,4.97973,3.37907
1118,1.08,3.378,307.97,0.149822,0.146543,-1,3.37491,nan,nan,nan,4.97973,3.37967
1119,1.08,3.38,307.925,0.149764,0.146484,-1,3.37541,nan,nan,nan,4.97973,3.37998
1120,0.97,3.383,307.881,0.149707,0.146426,-1,3.3769,nan,nan,nan,4.97973,3.38069
1121,0.95,3.382,307.836,0.14965,0.146367,-1,3.37753,nan,nan,nan,4.97973,3.38122
1122,0.98,3.383,307.792,0.149593,0.146311,-1,3.37773,nan,nan,nan,4.97973,3.38172
1123,0.99,3.384,307.748,0.149538,0.146254,-1,3.3781,nan,nan,nan,4.97973,3.38261
1124,1.03,3.383,307.704,0.149485,0.146201,-1,3.37828,nan,nan,nan,4.97973,3.38298
1125,0.94,3.385,307.66,0.149429,0.146142,-1,3.37951,nan,nan,nan,4.97973,3.38365
1126,1.08,3.381,307.617,0.149374,0.146088,-1,3.37868,nan,nan,nan,4.97973,3.38338
1127,0.99,3.388,307.573,0.149317,0.14603,-1,3.37994,nan,nan,nan,4.97973,3.38388
1128,1.05,3.384,307.53,0.149261,0.145972,-1,3.37978,nan,nan,nan,4.97973,3.38451
1129,1.04,3.383,307.487,0.149205,0.145916,-1,3.38031,nan,nan,nan,4.97973,3.38468
1130,1.12,3.389,307.445,0.149148,0.145858,-1,3.3799,nan,nan,nan,4.97972,3.38464
1131,1,3.383,307.402,0.149088,0.145797,-1,3.38138,nan,nan,nan,4.97972,3.38495
1132,1.12,3.385,307.36,0.149029,0.145738,-1,3.38057,nan,nan,nan,4.97972,3.38534
1133,1.05,3.383,307.318,0.148973,0.14568,-1,3.38163,nan,nan,nan,4.97972,3.38637
1134,1.01,3.388,307.276,0.148919,0.145624,-1,3.38241,nan,nan,nan,4.97972,3.3866
1135,1.06,3.389,307.234,0.148863,0.145566,-1,3.38232,nan,nan,nan,4.97972,3.38693
1136,0.95,3.384,307.193,0.148805,0.145506,-1,3.3837,nan,nan,nan,4.97972,3.38762
1137,1.09,3.386,307.151,0.14875,0.145451,-1,3.3828,nan,nan,nan,4.97972,3.38779
1138,0.94,3.389,307.11,0.148695,0.145393,-1,3.38454,nan,nan,nan,4.97972,3.38848
1139,1.03,3.388,307.069,0.148641,0.145339,-1,3.38409,nan,nan,nan,4.97972,3.38882
