t,i_meas,v_meas,T_true,soc_true,soc_est,soc_std,v_pred,soc_lower,soc_upper,capacity_est,capacity_true,v_true
1513,4.43,3.591,299.816,0.439434,0.436004,-1,3.59063,nan,nan,nan,4.98754,3.59496
1514,3.56,3.606,299.815,0.439221,0.435789,-1,3.60077,nan,nan,nan,4.98754,3.60405
1515,3.27,3.609,299.814,0.439028,0.435595,-1,3.60417,nan,nan,nan,4.98753,3.60804
1516,4.18,3.598,299.813,0.438821,0.435387,-1,3.59378,nan,nan,nan,4.98753,3.59801
1517,4.17,3.6,299.812,0.438602,0.435165,-1,3.59358,nan,nan,nan,4.98753,3.59698
1518,3.83,3.599,299.811,0.438387,0.434947,-1,3.59775,nan,nan,nan,4.98753,3.60095
1519,3.28,3.61,299.81,0.43818,0.43474,-1,3.60383,nan,nan,nan,4.98752,3.60714
1520,3.27,3.611,299.808,0.438001,0.434559,-1,3.60423,nan,nan,nan,4.98752,3.6078
1521,2.9,3.613,299.806,0.437815,0.434372,-1,3.60921,nan,nan,nan,4.98752,3.61159
1522,3.18,3.608,299.804,0.437636,0.434192,-1,3.60638,nan,nan,nan,4.98752,3.61025
1523,3.85,3.603,299.802,0.437446,0.434001,-1,3.59871,nan,nan,nan,4.98752,3.60203
1524,3.76,3.605,299.801,0.437237,0.433789,-1,3.59913,nan,nan,nan,4.98751,3.60292
1525,3.95,3.601,299.8,0.437013,0.433564,-1,3.59669,nan,nan,nan,4.98751,3.59988
1526,4.46,3.595,299.8,0.436779,0.43333,-1,3.59013,nan,nan,nan,4.98751,3.59384
1527,4.23,3.594,299.801,0.43654,0.433088,-1,3.5915,nan,nan,nan,4.9875,3.59535
1528,4.21,3.591,299.801,0.436301,0.432849,-1,3.59078,nan,nan,nan,4.9875,3.59415
1529,3.97,3.603,299.801,0.436085,0.432632,-1,3.59339,nan,nan,nan,4.9875,3.59717
1530,3.89,3.599,299.8,0.435868,0.432412,-1,3.59518,nan,nan,nan,4.9875,3.59802
1531,3.85,3.598,299.799,0.435664,0.432206,-1,3.59535,nan,nan,nan,4.98749,3.59893
1532,4.28,3.596,299.799,0.435435,0.431975,-1,3.58987,nan,nan,nan,4.98749,3.59376
1533,4.11,3.597,299.798,0.435222,0.431761,-1,3.5919,nan,nan,nan,4.98749,3.59626
1534,4.61,3.588,299.798,0.434991,0.431528,-1,3.58557,nan,nan,nan,4.98749,3.58903
1535,4.5,3.593,299.799,0.434732,0.431268,-1,3.58629,nan,nan,nan,4.98748,3.59018
1536,3.89,3.596,299.8,0.434499,0.431032,-1,3.59281,nan,nan,nan,4.98748,3.5963
1537,4.03,3.595,299.8,0.434267,0.430799,-1,3.59066,nan,nan,nan,4.98748,3.59373
1538,4.03,3.595,299.8,0.434043,0.430574,-1,3.5907,nan,nan,nan,4.98747,3.59335
1539,3.82,3.596,299.799,0.433821,0.43035,-1,3.59263,nan,nan,nan,4.98747,3.59608
1540,3.84,3.595,299.799,0.433606,0.430134,-1,3.59232,nan,nan,nan,4.98747,3.59528
1541,4.86,3.586,299.8,0.433356,0.429882,-1,3.58022,nan,nan,nan,4.98747,3.58421
1542,4.36,3.588,299.801,0.433098,0.429623,-1,3.58547,nan,nan,nan,4.98746,3.58845
1543,4.14,3.592,299.802,0.432863,0.429387,-1,3.58794,nan,nan,nan,4.98746,3.5905
1544,3.84,3.594,299.801,0.432648,0.429171,-1,3.5908,nan,nan,nan,4.98746,3.59441
1545,3.99,3.596,299.8,0.432435,0.428957,-1,3.58974,nan,nan,nan,4.98745,3.59354
1546,4.35,3.59,299.8,0.432209,0.428729,-1,3.58573,nan,nan,nan,4.98745,3.58954
1547,4.36,3.585,299.801,0.43197,0.428488,-1,3.58536,nan,nan,nan,4.98745,3.58823
1548,4.02,3.589,299.802,0.431723,0.42824,-1,3.58768,nan,nan,nan,4.98745,3.59094
1549,4.11,3.59,299.802,0.431492,0.428009,-1,3.58712,nan,nan,nan,4.98744,3.5898
1550,3.95,3.591,299.801,0.431281,0.427795,-1,3.58937,nan,nan,nan,4.98744,3.59268
1551,4.19,3.587,299.801,0.431051,0.427565,-1,3.58587,nan,nan,nan,4.98744,3.58846
1552,4.65,3.581,299.802,0.430811,0.427323,-1,3.58075,nan,nan,nan,4.98743,3.58401
1553,4.4,3.587,299.803,0.430567,0.427077,-1,3.58282,nan,nan,nan,4.98743,3.58663
1554,3.69,3.597,299.803,0.43034,0.426846,-1,3.59081,nan,nan,nan,4.98743,3.59427
1555,3.65,3.597,299.801,0.430141,0.426646,-1,3.59168,nan,nan,nan,4.98743,3.59523
1556,3.86,3.595,299.801,0.429928,0.426432,-1,3.58954,nan,nan,nan,4.98742,3.59407
1557,3.71,3.597,299.8,0.429722,0.426223,-1,3.59173,nan,nan,nan,4.98742,3.59469
1558,3.51,3.597,299.799,0.429514,0.426013,-1,3.59356,nan,nan,nan,4.98742,3.5966
1559,4.02,3.588,299.798,0.429309,0.425806,-1,3.58789,nan,nan,nan,4.98742,3.59213
1560,4.16,3.585,299.798,0.429078,0.425574,-1,3.58601,nan,nan,nan,4.98741,3.58918
1561,4.24,3.589,299.798,0.428841,0.425334,-1,3.58455,nan,nan,nan,4.98741,3.58864
1562,3.88,3.589,299.798,0.428622,0.425114,-1,3.58839,nan,nan,nan,4.98741,3.59187
1563,3.9,3.591,299.797,0.428403,0.424893,-1,3.58833,nan,nan,nan,4.9874,3.59136
1564,4.13,3.59,299.797,0.428175,0.424663,-1,3.58509,nan,nan,nan,4.9874,3.58801
1565,3.77,3.592,299.797,0.427945,0.42443,-1,3.58875,nan,nan,nan,4.9874,3.59247
1566,3.49,3.596,299.796,0.427737,0.424221,-1,3.59243,nan,nan,nan,4.9874,3.59472
1567,4.01,3.591,299.796,0.427521,0.424005,-1,3.58672,nan,nan,nan,4.98739,3.59032
1568,4.22,3.588,299.795,0.427303,0.423783,-1,3.58372,nan,nan,nan,4.98739,3.58749
1569,3.54,3.594,299.795,0.427088,0.423568,-1,3.59106,nan,nan,nan,4.98739,3.5951
1570,4.42,3.586,299.794,0.426883,0.423362,-1,3.58223,nan,nan,nan,4.98739,3.58437
1571,4.41,3.581,299.795,0.426638,0.423115,-1,3.58103,nan,nan,nan,4.98738,3.58381
1572,4.72,3.581,299.796,0.42639,0.422864,-1,3.57649,nan,nan,nan,4.98738,3.58133
1573,4.61,3.58,299.797,0.42614,0.422612,-1,3.57686,nan,nan,nan,4.98738,3.58049
1574,4.1,3.589,299.797,0.425911,0.422382,-1,3.58264,nan,nan,nan,4.98737,3.58669
1575,4.11,3.586,299.797,0.425676,0.422144,-1,3.58247,nan,nan,nan,4.98737,3.58523
1576,3.51,3.595,299.797,0.425463,0.421931,-1,3.58937,nan,nan,nan,4.98737,3.59306
1577,4.14,3.584,299.795,0.425274,0.42174,-1,3.58294,nan,nan,nan,4.98737,3.58634
1578,4.6,3.581,299.795,0.425038,0.421503,-1,3.57725,nan,nan,nan,4.98736,3.58012
1579,4.6,3.581,299.797,0.424774,0.421237,-1,3.57637,nan,nan,nan,4.98736,3.57877
1580,4.93,3.577,299.798,0.424523,0.420984,-1,3.57168,nan,nan,nan,4.98736,3.57634
1581,3.75,3.589,299.799,0.424281,0.420739,-1,3.58482,nan,nan,nan,4.98736,3.58817
1582,3.45,3.592,299.798,0.424067,0.420523,-1,3.58892,nan,nan,nan,4.98735,3.59214
1583,3.89,3.588,299.797,0.423862,0.420318,-1,3.58438,nan,nan,nan,4.98735,3.58774
1584,3.87,3.584,299.797,0.423648,0.420102,-1,3.5847,nan,nan,nan,4.98735,3.58829
1585,3.7,3.59,299.796,0.423443,0.419895,-1,3.58697,nan,nan,nan,4.98734,3.58951
1586,3.35,3.594,299.795,0.423238,0.419689,-1,3.59107,nan,nan,nan,4.98734,3.59404
1587,4.06,3.587,299.794,0.423027,0.419476,-1,3.58259,nan,nan,nan,4.98734,3.5859
1588,4.41,3.582,299.794,0.422802,0.419249,-1,3.57808,nan,nan,nan,4.98734,3.58193
1589,3.84,3.589,299.794,0.422579,0.419024,-1,3.58403,nan,nan,nan,4.98733,3.58783
1590,3.64,3.593,299.792,0.422383,0.418828,-1,3.58724,nan,nan,nan,4.98733,3.5909
1591,4.01,3.586,299.792,0.422162,0.418606,-1,3.58268,nan,nan,nan,4.98733,3.58632
1592,4.47,3.582,299.792,0.421925,0.418366,-1,3.57691,nan,nan,nan,4.98733,3.57986
1593,4.2,3.583,299.793,0.421681,0.418121,-1,3.57887,nan,nan,nan,4.98732,3.58142
1594,4.44,3.581,299.794,0.421441,0.417881,-1,3.57616,nan,nan,nan,4.98732,3.57922
1595,5.06,3.57,299.795,0.421183,0.417622,-1,3.56779,nan,nan,nan,4.98732,3.57071
1596,4.46,3.578,299.797,0.420919,0.417357,-1,3.57411,nan,nan,nan,4.98731,3.57719
1597,4.2,3.578,299.798,0.420681,0.417117,-1,3.57681,nan,nan,nan,4.98731,3.57945
1598,4.37,3.58,299.798,0.420446,0.416881,-1,3.57477,nan,nan,nan,4.98731,3.57803
1599,3.93,3.584,299.798,0.420218,0.41665,-1,3.57987,nan,nan,nan,4.98731,3.58246
1600,4.24,3.578,299.799,0.419973,0.416403,-1,3.57548,nan,nan,nan,4.9873,3.57913
1601,4.13,3.581,299.799,0.419752,0.416181,-1,3.57685,nan,nan,nan,4.9873,3.58076
1602,4.26,3.578,299.8,0.419518,0.415945,-1,3.57549,nan,nan,nan,4.9873,3.57951
1603,4.11,3.578,299.8,0.419285,0.415709,-1,3.5772,nan,nan,nan,4.98729,3.58
1604,3.23,3.585,299.799,0.419081,0.415503,-1,3.58811,nan,nan,nan,4.98729,3.59091
1605,3.2,3.589,299.797,0.418898,0.415317,-1,3.58909,nan,nan,nan,4.98729,3.59187
1606,3.65,3.584,299.795,0.418704,0.415121,-1,3.58393,nan,nan,nan,4.98729,3.58632
1607,3.94,3.583,299.794,0.4185,0.414917,-1,3.58104,nan,nan,nan,4.98729,3.58381
1608,4.19,3.583,299.795,0.418269,0.414684,-1,3.57744,nan,nan,nan,4.98728,3.58066
1609,4.3,3.577,299.795,0.418029,0.414442,-1,3.57546,nan,nan,nan,4.98728,3.57778
1610,4.35,3.578,299.796,0.417777,0.414189,-1,3.57428,nan,nan,nan,4.98728,3.57837
1611,4.21,3.577,299.797,0.417545,0.413953,-1,3.57558,nan,nan,nan,4.98727,3.57894
1612,4.98,3.571,299.799,0.417276,0.413683,-1,3.56583,nan,nan,nan,4.98727,3.56877
1613,4.93,3.565,299.802,0.416992,0.413397,-1,3.56537,nan,nan,nan,4.98727,3.56821
1614,4.5,3.573,299.803,0.416746,0.413148,-1,3.56945,nan,nan,nan,4.98726,3.57359
1615,4.08,3.578,299.803,0.416515,0.412914,-1,3.57433,nan,nan,nan,4.98726,3.57778
1616,4.34,3.574,299.804,0.416278,0.412675,-1,3.5715,nan,nan,nan,4.98726,3.5749
1617,4.97,3.565,299.805,0.416023,0.412418,-1,3.56369,nan,nan,nan,4.98726,3.5685
1618,4.13,3.578,299.806,0.415778,0.412169,-1,3.5731,nan,nan,nan,4.98725,3.57686
1619,4.51,3.57,299.806,0.415551,0.411942,-1,3.56893,nan,nan,nan,4.98725,3.5722
1620,5.92,3.556,299.808,0.415286,0.411675,-1,3.55197,nan,nan,nan,4.98725,3.55481
1621,5.37,3.56,299.812,0.414981,0.411369,-1,3.55684,nan,nan,nan,4.98724,3.56038
1622,5.32,3.559,299.817,0.414677,0.411061,-1,3.55673,nan,nan,nan,4.98724,3.55957
1623,3.9,3.575,299.821,0.414375,0.410759,-1,3.57136,nan,nan,nan,4.98724,3.57436
1624,4.14,3.574,299.82,0.414155,0.410538,-1,3.56949,nan,nan,nan,4.98723,3.57312
1625,4.18,3.574,299.82,0.413937,0.410317,-1,3.56988,nan,nan,nan,4.98723,3.5725
1626,4.81,3.566,299.822,0.413682,0.410061,-1,3.5631,nan,nan,nan,4.98723,3.56568
1627,3.65,3.578,299.822,0.413444,0.409821,-1,3.57613,nan,nan,nan,4.98722,3.57933
1628,3.39,3.586,299.821,0.413257,0.409632,-1,3.57984,nan,nan,nan,4.98722,3.583
1629,3.27,3.585,299.819,0.413072,0.409446,-1,3.58245,nan,nan,nan,4.98722,3.58721
1630,3.4,3.59,299.817,0.412883,0.409255,-1,3.58177,nan,nan,nan,4.98722,3.58479
1631,3.33,3.587,299.815,0.41269,0.409061,-1,3.58271,nan,nan,nan,4.98722,3.586
1632,3.11,3.592,299.813,0.412516,0.408884,-1,3.58608,nan,nan,nan,4.98721,3.58981
1633,3.93,3.579,299.811,0.412339,0.408705,-1,3.57712,nan,nan,nan,4.98721,3.58004
1634,4.05,3.578,299.81,0.412114,0.40848,-1,3.57539,nan,nan,nan,4.98721,3.57901
1635,4.01,3.581,299.81,0.411886,0.408249,-1,3.5747,nan,nan,nan,4.98721,3.5791
1636,3.97,3.578,299.809,0.411678,0.408038,-1,3.57542,nan,nan,nan,4.9872,3.5787
1637,4.27,3.574,299.809,0.41146,0.40782,-1,3.57168,nan,nan,nan,4.9872,3.57522
1638,4.42,3.569,299.81,0.411217,0.407574,-1,3.56879,nan,nan,nan,4.9872,3.5723
1639,4.13,3.577,299.81,0.410989,0.407345,-1,3.57229,nan,nan,nan,4.9872,3.57543
1640,3.65,3.583,299.809,0.410782,0.407136,-1,3.57741,nan,nan,nan,4.98719,3.58099
1641,3.56,3.584,299.808,0.41058,0.406932,-1,3.57887,nan,nan,nan,4.98719,3.58258
1642,3.81,3.58,299.806,0.410386,0.406736,-1,3.57661,nan,nan,nan,4.98719,3.5812
1643,4.32,3.572,299.806,0.410168,0.406513,-1,3.57013,nan,nan,nan,4.98719,3.57323
1644,3.61,3.583,299.805,0.409947,0.406287,-1,3.57815,nan,nan,nan,4.98718,3.5818
1645,3.77,3.581,299.804,0.409739,0.406079,-1,3.57606,nan,nan,nan,4.98718,3.57996
1646,3.61,3.582,299.804,0.409525,0.405862,-1,3.57771,nan,nan,nan,4.98718,3.58159
1647,3.79,3.575,299.803,0.409311,0.405646,-1,3.57546,nan,nan,nan,4.98718,3.57774
1648,3.93,3.577,299.802,0.409104,0.405438,-1,3.57362,nan,nan,nan,4.98717,3.57758
1649,4.6,3.569,299.802,0.408871,0.405203,-1,3.56606,nan,nan,nan,4.98717,3.56861
1650,4.23,3.569,299.803,0.408638,0.404967,-1,3.56937,nan,nan,nan,4.98717,3.5725
1651,4.6,3.568,299.802,0.408415,0.404743,-1,3.5653,nan,nan,nan,4.98716,3.56845
1652,4.63,3.57,299.804,0.408162,0.404487,-1,3.56316,nan,nan,nan,4.98716,3.56618
1653,4.45,3.569,299.806,0.407895,0.404219,-1,3.56497,nan,nan,nan,4.98716,3.56805
1654,4.81,3.562,299.807,0.407644,0.403965,-1,3.5601,nan,nan,nan,4.98716,3.56324
1655,4.57,3.564,299.809,0.407383,0.403704,-1,3.56238,nan,nan,nan,4.98715,3.56503
1656,4.76,3.562,299.811,0.407118,0.403438,-1,3.55983,nan,nan,nan,4.98715,3.56282
1657,4.61,3.566,299.813,0.406857,0.403175,-1,3.56086,nan,nan,nan,4.98715,3.56295
1658,4.56,3.564,299.814,0.406603,0.402919,-1,3.5608,nan,nan,nan,4.98714,3.56458
1659,3.94,3.574,299.814,0.406376,0.402689,-1,3.56785,nan,nan,nan,4.98714,3.57137
1660,3.78,3.574,299.814,0.406164,0.402476,-1,3.57059,nan,nan,nan,4.98714,3.57413
1661,3.74,3.576,299.812,0.405964,0.402274,-1,3.57149,nan,nan,nan,4.98714,3.57428
1662,4.26,3.566,299.812,0.405743,0.402049,-1,3.56545,nan,nan,nan,4.98713,3.56959
1663,3.2,3.582,299.811,0.405551,0.401856,-1,3.57828,nan,nan,nan,4.98713,3.58171
1664,3.35,3.579,299.809,0.405367,0.401671,-1,3.57734,nan,nan,nan,4.98713,3.58076
1665,3.96,3.573,299.807,0.405169,0.40147,-1,3.57026,nan,nan,nan,4.98713,3.57438
1666,4.16,3.571,299.807,0.404951,0.401251,-1,3.56794,nan,nan,nan,4.98712,3.57174
1667,3.43,3.58,299.806,0.404742,0.40104,-1,3.57594,nan,nan,nan,4.98712,3.57854
1668,4.03,3.573,299.805,0.404542,0.400841,-1,3.56941,nan,nan,nan,4.98712,3.573
1669,3.59,3.577,299.804,0.404329,0.400625,-1,3.57417,nan,nan,nan,4.98712,3.57755
1670,3.62,3.581,299.803,0.404129,0.400425,-1,3.57386,nan,nan,nan,4.98711,3.57751
1671,4.22,3.571,299.803,0.403906,0.4002,-1,3.56731,nan,nan,nan,4.98711,3.56935
1672,4.41,3.571,299.804,0.403659,0.399953,-1,3.56358,nan,nan,nan,4.98711,3.56737
1673,3.99,3.574,299.803,0.403434,0.399727,-1,3.5686,nan,nan,nan,4.98711,3.57149
1674,4.38,3.565,299.803,0.403218,0.399509,-1,3.56422,nan,nan,nan,4.9871,3.56627
1675,4.18,3.567,299.803,0.402992,0.399281,-1,3.56588,nan,nan,nan,4.9871,3.56919
1676,4.23,3.57,299.803,0.402759,0.399045,-1,3.56473,nan,nan,nan,4.9871,3.56888
1677,3.8,3.576,299.803,0.402547,0.398831,-1,3.56937,nan,nan,nan,4.98709,3.57416
1678,3.69,3.571,299.801,0.402348,0.39863,-1,3.57147,nan,nan,nan,4.98709,3.57512
1679,4.17,3.571,299.801,0.402133,0.398415,-1,3.56573,nan,nan,nan,4.98709,3.56932
1680,4.82,3.559,299.802,0.401886,0.398165,-1,3.55748,nan,nan,nan,4.98709,3.56079
1681,4.54,3.566,299.803,0.401627,0.397905,-1,3.56006,nan,nan,nan,4.98708,3.56443
1682,4.94,3.56,299.805,0.401362,0.397638,-1,3.55452,nan,nan,nan,4.98708,3.55812
1683,4.89,3.557,299.807,0.401101,0.397376,-1,3.55367,nan,nan,nan,4.98708,3.55708
1684,4.22,3.563,299.808,0.400862,0.397136,-1,3.56163,nan,nan,nan,4.98707,3.56476
1685,4.94,3.553,299.809,0.400608,0.396881,-1,3.55258,nan,nan,nan,4.98707,3.55591
1686,3.82,3.571,299.81,0.400366,0.396636,-1,3.56522,nan,nan,nan,4.98707,3.56935
1687,3.91,3.567,299.81,0.400154,0.396423,-1,3.56535,nan,nan,nan,4.98707,3.56772
1688,4.24,3.564,299.809,0.399933,0.396201,-1,3.56113,nan,nan,nan,4.98706,3.56518
1689,3.44,3.576,299.809,0.399716,0.395981,-1,3.5707,nan,nan,nan,4.98706,3.57418
1690,3.44,3.578,299.807,0.399537,0.395801,-1,3.57191,nan,nan,nan,4.98706,3.5754
1691,3.41,3.572,299.806,0.399336,0.395599,-1,3.57256,nan,nan,nan,4.98706,3.57502
1692,3.23,3.578,299.804,0.399155,0.395418,-1,3.57503,nan,nan,nan,4.98705,3.5777
1693,3.61,3.575,299.802,0.398972,0.395233,-1,3.57131,nan,nan,nan,4.98705,3.57474
1694,4.32,3.566,299.801,0.398769,0.395028,-1,3.56253,nan,nan,nan,4.98705,3.56608
1695,3.86,3.57,299.801,0.398546,0.394803,-1,3.56705,nan,nan,nan,4.98705,3.57086
1696,3.61,3.574,299.799,0.398342,0.394598,-1,3.57086,nan,nan,nan,4.98704,3.57419
1697,3.88,3.568,299.798,0.39814,0.394395,-1,3.56696,nan,nan,nan,4.98704,3.57079
1698,4.03,3.569,299.798,0.397927,0.394181,-1,3.56506,nan,nan,nan,4.98704,3.56881
1699,4.27,3.564,299.798,0.397687,0.393938,-1,3.56191,nan,nan,nan,4.98704,3.56513
1700,3.86,3.57,299.797,0.39748,0.393729,-1,3.56651,nan,nan,nan,4.98703,3.56976
1701,4.07,3.567,299.797,0.397252,0.3935,-1,3.56358,nan,nan,nan,4.98703,3.56644
1702,4.67,3.562,299.798,0.397006,0.393252,-1,3.55602,nan,nan,nan,4.98703,3.55885
1703,4.42,3.56,299.8,0.396739,0.392984,-1,3.55781,nan,nan,nan,4.98703,3.56133
1704,4.02,3.565,299.801,0.396506,0.392749,-1,3.5617,nan,nan,nan,4.98702,3.56468
1705,4.57,3.556,299.801,0.396277,0.39252,-1,3.55503,nan,nan,nan,4.98702,3.55815
1706,4,3.563,299.802,0.396039,0.39228,-1,3.56124,nan,nan,nan,4.98702,3.56387
1707,4.24,3.563,299.802,0.395803,0.392042,-1,3.55826,nan,nan,nan,4.98701,3.56176
1708,4.3,3.561,299.802,0.395577,0.391815,-1,3.55812,nan,nan,nan,4.98701,3.56164
1709,3.76,3.571,299.802,0.395349,0.391586,-1,3.56366,nan,nan,nan,4.98701,3.56792
1710,4.4,3.56,299.802,0.39513,0.391366,-1,3.55658,nan,nan,nan,4.98701,3.56037
1711,4.29,3.56,299.803,0.394897,0.391132,-1,3.55807,nan,nan,nan,4.987,3.56134
1712,4.01,3.567,299.803,0.394665,0.390898,-1,3.56088,nan,nan,nan,4.987,3.56407
1713,4.03,3.557,299.803,0.394436,0.390668,-1,3.56068,nan,nan,nan,4.987,3.56227
1714,3.87,3.567,299.803,0.394205,0.390437,-1,3.56226,nan,nan,nan,4.987,3.5644
1715,3.74,3.567,299.803,0.39398,0.390211,-1,3.56339,nan,nan,nan,4.98699,3.56638
1716,3.64,3.568,299.802,0.393784,0.390013,-1,3.56492,nan,nan,nan,4.98699,3.56921
1717,4.06,3.566,299.801,0.393575,0.389802,-1,3.56031,nan,nan,nan,4.98699,3.56434
1718,3.86,3.566,299.801,0.393361,0.389587,-1,3.56262,nan,nan,nan,4.98699,3.5661
1719,3.13,3.572,299.8,0.393162,0.389386,-1,3.57147,nan,nan,nan,4.98698,3.57484
1720,3.01,3.582,299.797,0.392993,0.389217,-1,3.57379,nan,nan,nan,4.98698,3.57711
1721,2.93,3.574,299.794,0.39283,0.389053,-1,3.57546,nan,nan,nan,4.98698,3.57823
1722,2.69,3.578,299.792,0.392665,0.388887,-1,3.57885,nan,nan,nan,4.98698,3.58204
1723,3.56,3.571,299.789,0.392497,0.388717,-1,3.56899,nan,nan,nan,4.98698,3.5724
1724,3.37,3.574,299.787,0.392315,0.388534,-1,3.57098,nan,nan,nan,4.98697,3.57566
1725,3.27,3.577,299.785,0.392131,0.388348,-1,3.57265,nan,nan,nan,4.98697,3.57635
1726,3.94,3.564,299.783,0.391938,0.388153,-1,3.5644,nan,nan,nan,4.98697,3.56791
1727,3.33,3.574,299.782,0.391734,0.387946,-1,3.57084,nan,nan,nan,4.98697,3.57386
1728,3.4,3.579,299.781,0.391545,0.387757,-1,3.57021,nan,nan,nan,4.98696,3.57391
1729,3.28,3.572,299.779,0.391359,0.38757,-1,3.57152,nan,nan,nan,4.98696,3.57408
1730,3.54,3.575,299.777,0.39117,0.38738,-1,3.56842,nan,nan,nan,4.98696,3.57246
1731,3.99,3.566,299.776,0.390956,0.387162,-1,3.56262,nan,nan,nan,4.98696,3.56512
1732,4.21,3.561,299.776,0.390732,0.386936,-1,3.55903,nan,nan,nan,4.98695,3.56284
1733,4.46,3.561,299.777,0.390485,0.386689,-1,3.55528,nan,nan,nan,4.98695,3.55868
1734,5.01,3.551,299.779,0.390225,0.386428,-1,3.54785,nan,nan,nan,4.98695,3.5522
1735,3.72,3.564,299.78,0.389989,0.38619,-1,3.56191,nan,nan,nan,4.98695,3.56459
1736,3.21,3.57,299.779,0.389782,0.385982,-1,3.56821,nan,nan,nan,4.98694,3.57176
1737,3.02,3.577,299.776,0.389622,0.385819,-1,3.57129,nan,nan,nan,4.98694,3.57591
1738,2.84,3.578,299.774,0.389453,0.385648,-1,3.57411,nan,nan,nan,4.98694,3.57751
1739,3.22,3.573,299.771,0.38929,0.385484,-1,3.57042,nan,nan,nan,4.98694,3.57349
1740,4.04,3.565,299.769,0.389113,0.385304,-1,3.56092,nan,nan,nan,4.98694,3.56407
1741,4.16,3.56,299.769,0.388893,0.385082,-1,3.55883,nan,nan,nan,4.98693,3.56245
1742,5.22,3.549,299.77,0.388635,0.384821,-1,3.54515,nan,nan,nan,4.98693,3.54819
1743,3.04,3.572,299.772,0.388365,0.384547,-1,3.56899,nan,nan,nan,4.98693,3.57111
1744,3.91,3.566,299.771,0.388168,0.384349,-1,3.55949,nan,nan,nan,4.98692,3.56232
1745,4.22,3.559,299.772,0.387932,0.384112,-1,3.55556,nan,nan,nan,4.98692,3.55909
1746,4.03,3.56,299.772,0.387717,0.383894,-1,3.55773,nan,nan,nan,4.98692,3.56176
1747,4.73,3.554,299.772,0.387476,0.383652,-1,3.54842,nan,nan,nan,4.98692,3.55169
1748,4.31,3.556,299.775,0.387209,0.383384,-1,3.55243,nan,nan,nan,4.98691,3.55627
1749,3.61,3.566,299.775,0.386987,0.38316,-1,3.56079,nan,nan,nan,4.98691,3.56349
1750,3.59,3.562,299.773,0.386792,0.382964,-1,3.56111,nan,nan,nan,4.98691,3.56537
1751,3.55,3.564,299.772,0.386596,0.382766,-1,3.5626,nan,nan,nan,4.98691,3.56576
1752,3.72,3.563,299.771,0.386392,0.382562,-1,3.56015,nan,nan,nan,4.9869,3.56341
1753,4.43,3.553,299.771,0.386169,0.382337,-1,3.55215,nan,nan,nan,4.9869,3.55547
1754,3.89,3.562,299.772,0.385937,0.382105,-1,3.55754,nan,nan,nan,4.9869,3.56154
1755,4.37,3.551,299.772,0.385714,0.381879,-1,3.55167,nan,nan,nan,4.9869,3.55456
1756,4.39,3.557,299.772,0.385483,0.381645,-1,3.55091,nan,nan,nan,4.98689,3.554
1757,4.98,3.552,299.774,0.385226,0.381386,-1,3.54324,nan,nan,nan,4.98689,3.54861
1758,3.92,3.56,299.775,0.384986,0.381142,-1,3.55588,nan,nan,nan,4.98689,3.55779
1759,3.4,3.565,299.773,0.38479,0.380945,-1,3.56159,nan,nan,nan,4.98689,3.56533
1760,3.83,3.56,299.773,0.384589,0.380741,-1,3.55709,nan,nan,nan,4.98688,3.56044
1761,3.83,3.563,299.772,0.384371,0.380523,-1,3.55703,nan,nan,nan,4.98688,3.56111
1762,4.63,3.552,299.772,0.384147,0.380297,-1,3.54741,nan,nan,nan,4.98688,3.55119
1763,4.13,3.554,299.773,0.38392,0.38007,-1,3.55329,nan,nan,nan,4.98688,3.55697
1764,3.94,3.557,299.773,0.38369,0.379837,-1,3.55447,nan,nan,nan,4.98687,3.55786
1765,3.88,3.559,299.773,0.383465,0.379612,-1,3.55524,nan,nan,nan,4.98687,3.55933
1766,4.09,3.554,299.773,0.383239,0.379383,-1,3.55286,nan,nan,nan,4.98687,3.55558
1767,3.88,3.557,299.773,0.38302,0.379163,-1,3.55547,nan,nan,nan,4.98686,3.55903
1768,3.6,3.561,299.772,0.382812,0.378954,-1,3.55863,nan,nan,nan,4.98686,3.56172
1769,3.67,3.56,299.772,0.382608,0.378749,-1,3.55793,nan,nan,nan,4.98686,3.56122
1770,3.29,3.565,299.771,0.3824,0.37854,-1,3.56226,nan,nan,nan,4.98686,3.56481
1771,2.95,3.567,299.769,0.382212,0.378349,-1,3.5666,nan,nan,nan,4.98686,3.56904
1772,3.02,3.571,299.767,0.382049,0.378185,-1,3.56672,nan,nan,nan,4.98685,3.56945
1773,2.58,3.575,299.764,0.381894,0.378029,-1,3.57261,nan,nan,nan,4.98685,3.57626
1774,2.85,3.574,299.76,0.381751,0.377885,-1,3.57042,nan,nan,nan,4.98685,3.5731
1775,3.69,3.567,299.758,0.381575,0.37771,-1,3.56083,nan,nan,nan,4.98685,3.56455
1776,3.45,3.568,299.757,0.381379,0.377513,-1,3.56322,nan,nan,nan,4.98685,3.56678
1777,4.01,3.561,299.756,0.381173,0.377305,-1,3.55636,nan,nan,nan,4.98684,3.55946
1778,4.91,3.554,299.756,0.38094,0.377069,-1,3.54458,nan,nan,nan,4.98684,3.54904
1779,5.26,3.543,299.759,0.380671,0.376798,-1,3.53875,nan,nan,nan,4.98684,3.543
1780,5.02,3.54,299.762,0.380387,0.376512,-1,3.53997,nan,nan,nan,4.98683,3.54328
