t,i_meas,v_meas,T_true,soc_true,soc_est,soc_std,v_pred,soc_lower,soc_upper,capacity_est,capacity_true,v_true
1928,-4.96,4.104,299.782,0.733652,0.733401,-1,4.10459,nan,nan,nan,4.98864,4.10543
1929,-4.94,4.105,299.783,0.733929,0.733677,-1,4.104,nan,nan,nan,4.98863,4.10568
1930,-4.96,4.103,299.783,0.734206,0.733954,-1,4.10457,nan,nan,nan,4.98863,4.10592
1931,-4.93,4.106,299.783,0.734483,0.734231,-1,4.10471,nan,nan,nan,4.98863,4.10617
1932,-5,4.103,299.783,0.73476,0.734509,-1,4.10636,nan,nan,nan,4.98862,4.10641
1933,-5.12,4.105,299.783,0.735037,0.734786,-1,4.1075,nan,nan,nan,4.98862,4.10666
1934,-5.04,4.108,299.783,0.735314,0.735063,-1,4.10772,nan,nan,nan,4.98862,4.1069
1935,-5.04,4.107,299.783,0.735591,0.735341,-1,4.10713,nan,nan,nan,4.98861,4.10715
1936,-5.08,4.106,299.783,0.735868,0.735619,-1,4.10766,nan,nan,nan,4.98861,4.10739
1937,-4.82,4.11,299.783,0.736145,0.735896,-1,4.1055,nan,nan,nan,4.98861,4.10764
1938,-4.96,4.107,299.784,0.736422,0.736171,-1,4.10693,nan,nan,nan,4.9886,4.10789
1939,-5.04,4.108,299.784,0.736699,0.736446,-1,4.10827,nan,nan,nan,4.9886,4.10813
1940,-5.06,4.107,299.784,0.736976,0.736723,-1,4.10888,nan,nan,nan,4.9886,4.10838
1941,-4.97,4.106,299.784,0.737253,0.737,-1,4.10821,nan,nan,nan,4.98859,4.10862
1942,-4.98,4.108,299.784,0.73753,0.737275,-1,4.10861,nan,nan,nan,4.98859,4.10887
1943,-4.99,4.11,299.784,0.737807,0.73755,-1,4.10854,nan,nan,nan,4.98859,4.10911
1944,-5.06,4.108,299.784,0.738084,0.737826,-1,4.10931,nan,nan,nan,4.98858,4.10936
1945,-4.99,4.107,299.784,0.738361,0.738103,-1,4.10799,nan,nan,nan,4.98858,4.1096
1946,-5.03,4.109,299.784,0.738638,0.738379,-1,4.11005,nan,nan,nan,4.98858,4.10985
1947,-5.06,4.109,299.785,0.738915,0.738656,-1,4.11095,nan,nan,nan,4.98857,4.1101
1948,-5.04,4.11,299.785,0.739192,0.738934,-1,4.11034,nan,nan,nan,4.98857,4.11034
1949,-4.97,4.111,299.785,0.739469,0.739212,-1,4.11034,nan,nan,nan,4.98857,4.11059
1950,-5.02,4.11,299.785,0.739746,0.739489,-1,4.11052,nan,nan,nan,4.98856,4.11083
1951,-5.05,4.111,299.785,0.740023,0.739765,-1,4.11191,nan,nan,nan,4.98856,4.11108
1952,-5.02,4.115,299.785,0.7403,0.740043,-1,4.11098,nan,nan,nan,4.98856,4.11133
1953,-5.05,4.109,299.785,0.740577,0.74032,-1,4.11093,nan,nan,nan,4.98855,4.11157
1954,-4.99,4.114,299.785,0.740854,0.740596,-1,4.11146,nan,nan,nan,4.98855,4.11182
1955,-5.08,4.114,299.786,0.741131,0.740873,-1,4.11297,nan,nan,nan,4.98855,4.11206
1956,-4.94,4.109,299.786,0.741408,0.741149,-1,4.11075,nan,nan,nan,4.98854,4.11231
1957,-4.94,4.114,299.786,0.741685,0.741425,-1,4.1115,nan,nan,nan,4.98854,4.11256
1958,-4.98,4.111,299.786,0.741962,0.741702,-1,4.11248,nan,nan,nan,4.98854,4.1128
1959,-4.98,4.115,299.786,0.742239,0.741978,-1,4.11206,nan,nan,nan,4.98853,4.11305
1960,-4.92,4.112,299.786,0.742516,0.742255,-1,4.1118,nan,nan,nan,4.98853,4.1133
1961,-4.97,4.113,299.786,0.742793,0.742533,-1,4.11255,nan,nan,nan,4.98853,4.11355
1962,-5.05,4.115,299.786,0.74307,0.74281,-1,4.11388,nan,nan,nan,4.98852,4.11379
1963,-4.97,4.116,299.786,0.743347,0.743087,-1,4.11369,nan,nan,nan,4.98852,4.11404
1964,-5.1,4.116,299.787,0.743624,0.743363,-1,4.11482,nan,nan,nan,4.98852,4.11429
1965,-5.06,4.112,299.787,0.743901,0.743641,-1,4.11448,nan,nan,nan,4.98851,4.11453
1966,-4.92,4.114,299.787,0.744178,0.743918,-1,4.11326,nan,nan,nan,4.98851,4.11478
1967,-4.92,4.118,299.787,0.744455,0.744194,-1,4.11381,nan,nan,nan,4.98851,4.11503
1968,-5.06,4.113,299.787,0.744732,0.744471,-1,4.11538,nan,nan,nan,4.9885,4.11528
1969,-4.96,4.117,299.787,0.74501,0.744747,-1,4.11462,nan,nan,nan,4.9885,4.11552
1970,-5.02,4.114,299.787,0.745287,0.745023,-1,4.11536,nan,nan,nan,4.9885,4.11577
1971,-5.01,4.117,299.787,0.745564,0.7453,-1,4.11542,nan,nan,nan,4.98849,4.11602
1972,-4.98,4.118,299.787,0.745841,0.745577,-1,4.11534,nan,nan,nan,4.98849,4.11627
1973,-4.97,4.116,299.788,0.746118,0.745854,-1,4.11584,nan,nan,nan,4.98849,4.11652
1974,-5.06,4.119,299.788,0.746395,0.746131,-1,4.11663,nan,nan,nan,4.98848,4.11676
1975,-5,4.116,299.788,0.746672,0.746407,-1,4.1166,nan,nan,nan,4.98848,4.11701
1976,-4.99,4.118,299.788,0.746949,0.746684,-1,4.11668,nan,nan,nan,4.98848,4.11726
1977,-5.02,4.12,299.788,0.747226,0.746959,-1,4.11797,nan,nan,nan,4.98847,4.11751
1978,-5.03,4.115,299.788,0.747503,0.747237,-1,4.11799,nan,nan,nan,4.98847,4.11776
1979,-4.99,4.119,299.788,0.74778,0.747514,-1,4.11718,nan,nan,nan,4.98847,4.11801
1980,-4.95,4.118,299.788,0.748057,0.74779,-1,4.11675,nan,nan,nan,4.98846,4.11826
1981,-4.92,4.115,299.788,0.748334,0.748066,-1,4.11741,nan,nan,nan,4.98846,4.11851
1982,-4.99,4.12,299.788,0.748611,0.748341,-1,4.1186,nan,nan,nan,4.98846,4.11875
1983,-4.98,4.118,299.789,0.748888,0.748617,-1,4.11821,nan,nan,nan,4.98845,4.119
1984,-4.93,4.121,299.789,0.749165,0.748895,-1,4.11764,nan,nan,nan,4.98845,4.11925
1985,-4.95,4.116,299.789,0.749442,0.749171,-1,4.11835,nan,nan,nan,4.98845,4.1195
1986,-4.93,4.121,299.789,0.749719,0.749448,-1,4.11788,nan,nan,nan,4.98844,4.11975
1987,-5.01,4.123,299.789,0.749996,0.749725,-1,4.12001,nan,nan,nan,4.98844,4.12
1988,-5.14,4.117,299.789,0.750273,0.750003,-1,4.12191,nan,nan,nan,4.98844,4.12025
1989,-4.99,4.12,299.789,0.75055,0.75028,-1,4.12045,nan,nan,nan,4.98843,4.1205
1990,-5.01,4.12,299.789,0.750827,0.750557,-1,4.12056,nan,nan,nan,4.98843,4.12075
1991,-4.92,4.121,299.789,0.751104,0.750834,-1,4.11971,nan,nan,nan,4.98843,4.121
1992,-5.01,4.119,299.79,0.751381,0.751111,-1,4.12063,nan,nan,nan,4.98842,4.12125
1993,-4.93,4.12,299.79,0.751658,0.751388,-1,4.12041,nan,nan,nan,4.98842,4.1215
1994,-4.99,4.123,299.79,0.751935,0.751665,-1,4.12099,nan,nan,nan,4.98842,4.12175
1995,-5.02,4.117,299.79,0.752212,0.751943,-1,4.1219,nan,nan,nan,4.98841,4.122
1996,-4.97,4.125,299.79,0.752489,0.752219,-1,4.12162,nan,nan,nan,4.98841,4.12225
1997,-5.04,4.125,299.79,0.752766,0.752495,-1,4.12268,nan,nan,nan,4.98841,4.1225
1998,-4.93,4.126,299.79,0.753043,0.752773,-1,4.12151,nan,nan,nan,4.9884,4.12276
1999,-5.14,4.121,299.79,0.75332,0.75305,-1,4.12416,nan,nan,nan,4.9884,4.12301
2000,-5.07,4.123,299.79,0.753597,0.753328,-1,4.12408,nan,nan,nan,4.9884,4.12326
2001,-4.96,4.124,299.791,0.753874,0.753604,-1,4.12274,nan,nan,nan,4.98839,4.12351
2002,-5.02,4.126,299.791,0.754151,0.753881,-1,4.12346,nan,nan,nan,4.98839,4.12376
2003,-4.92,4.124,299.791,0.754429,0.754159,-1,4.12266,nan,nan,nan,4.98839,4.12401
2004,-4.97,4.125,299.791,0.754706,0.754435,-1,4.12318,nan,nan,nan,4.98838,4.12426
2005,-5.03,4.122,299.791,0.754983,0.754712,-1,4.12414,nan,nan,nan,4.98838,4.12452
2006,-5.1,4.125,299.791,0.75526,0.754989,-1,4.12518,nan,nan,nan,4.98838,4.12477
2007,-4.95,4.126,299.791,0.755537,0.755267,-1,4.12426,nan,nan,nan,4.98837,4.12502
2008,-4.98,4.124,299.791,0.755814,0.755543,-1,4.12396,nan,nan,nan,4.98837,4.12527
2009,-5.06,4.127,299.791,0.756091,0.755818,-1,4.12608,nan,nan,nan,4.98837,4.12552
2010,-4.96,4.128,299.792,0.756368,0.756096,-1,4.12448,nan,nan,nan,4.98837,4.12578
2011,-5.02,4.128,299.792,0.756645,0.756372,-1,4.12571,nan,nan,nan,4.98836,4.12603
2012,-5.09,4.125,299.792,0.756922,0.756649,-1,4.12658,nan,nan,nan,4.98836,4.12628
2013,-5.04,4.129,299.792,0.757199,0.756926,-1,4.12643,nan,nan,nan,4.98836,4.12653
2014,-4.98,4.124,299.792,0.757476,0.757204,-1,4.12608,nan,nan,nan,4.98835,4.12679
2015,-5.08,4.126,299.792,0.757753,0.757481,-1,4.12735,nan,nan,nan,4.98835,4.12704
2016,-5.03,4.124,299.792,0.75803,0.757757,-1,4.1273,nan,nan,nan,4.98835,4.12729
2017,-5.01,4.129,299.792,0.758307,0.758034,-1,4.12682,nan,nan,nan,4.98834,4.12755
2018,-5.03,4.128,299.792,0.758584,0.758311,-1,4.12719,nan,nan,nan,4.98834,4.1278
2019,-5.06,4.127,299.792,0.758861,0.758587,-1,4.12834,nan,nan,nan,4.98834,4.12805
2020,-5.04,4.126,299.793,0.759138,0.758864,-1,4.128,nan,nan,nan,4.98833,4.12831
2021,-5.1,4.133,299.793,0.759415,0.759142,-1,4.12892,nan,nan,nan,4.98833,4.12856
2022,-4.99,4.133,299.793,0.759692,0.759419,-1,4.12791,nan,nan,nan,4.98833,4.12881
2023,-5.02,4.13,299.793,0.759969,0.759695,-1,4.12872,nan,nan,nan,4.98832,4.12907
2024,-4.99,4.132,299.793,0.760246,0.759973,-1,4.12858,nan,nan,nan,4.98832,4.12932
2025,-5.06,4.126,299.793,0.760523,0.760249,-1,4.12986,nan,nan,nan,4.98832,4.12957
2026,-5.01,4.13,299.793,0.7608,0.760527,-1,4.12961,nan,nan,nan,4.98831,4.12983
2027,-5.08,4.132,299.793,0.761077,0.760805,-1,4.1309,nan,nan,nan,4.98831,4.13008
2028,-4.99,4.13,299.793,0.761354,0.761083,-1,4.12975,nan,nan,nan,4.98831,4.13034
2029,-5.08,4.132,299.794,0.761631,0.761359,-1,4.13091,nan,nan,nan,4.9883,4.13059
2030,-5,4.129,299.794,0.761908,0.761636,-1,4.13023,nan,nan,nan,4.9883,4.13085
2031,-5.07,4.126,299.794,0.762185,0.761912,-1,4.13167,nan,nan,nan,4.9883,4.1311
2032,-5.02,4.132,299.794,0.762463,0.762189,-1,4.1311,nan,nan,nan,4.98829,4.13136
2033,-4.96,4.134,299.794,0.76274,0.762465,-1,4.1303,nan,nan,nan,4.98829,4.13161
2034,-4.98,4.135,299.794,0.763017,0.762743,-1,4.13095,nan,nan,nan,4.98829,4.13187
2035,-4.95,4.136,299.794,0.763294,0.76302,-1,4.13147,nan,nan,nan,4.98828,4.13212
2036,-5.03,4.132,299.794,0.763571,0.763295,-1,4.13156,nan,nan,nan,4.98828,4.13238
2037,-4.96,4.132,299.794,0.763848,0.763571,-1,4.13205,nan,nan,nan,4.98828,4.13263
2038,-4.99,4.134,299.794,0.764125,0.763847,-1,4.13216,nan,nan,nan,4.98827,4.13289
2039,-5,4.132,299.795,0.764402,0.764123,-1,4.13251,nan,nan,nan,4.98827,4.13314
2040,-5.07,4.136,299.795,0.764679,0.764399,-1,4.13391,nan,nan,nan,4.98827,4.1334
2041,-5.06,4.132,299.795,0.764956,0.764676,-1,4.13452,nan,nan,nan,4.98826,4.13365
2042,-5.07,4.133,299.795,0.765233,0.764952,-1,4.13398,nan,nan,nan,4.98826,4.13391
2043,-4.97,4.137,299.795,0.76551,0.765229,-1,4.13279,nan,nan,nan,4.98826,4.13417
2044,-4.99,4.133,299.795,0.765787,0.765505,-1,4.13382,nan,nan,nan,4.98825,4.13442
2045,-5.03,4.133,299.795,0.766064,0.765781,-1,4.13427,nan,nan,nan,4.98825,4.13468
2046,-4.96,4.139,299.795,0.766341,0.766058,-1,4.13364,nan,nan,nan,4.98825,4.13493
2047,-5.03,4.13,299.795,0.766618,0.766334,-1,4.13526,nan,nan,nan,4.98824,4.13519
2048,-4.97,4.131,299.795,0.766895,0.766612,-1,4.13454,nan,nan,nan,4.98824,4.13545
2049,-5.07,4.136,299.796,0.767172,0.766887,-1,4.13612,nan,nan,nan,4.98824,4.1357
2050,-5,4.135,299.796,0.767449,0.767165,-1,4.13513,nan,nan,nan,4.98823,4.13596
2051,-5.06,4.139,299.796,0.767726,0.767443,-1,4.1367,nan,nan,nan,4.98823,4.13622
2052,-4.98,4.135,299.796,0.768003,0.767721,-1,4.13568,nan,nan,nan,4.98823,4.13647
2053,-4.98,4.138,299.796,0.76828,0.767998,-1,4.13587,nan,nan,nan,4.98822,4.13673
2054,-4.92,4.139,299.796,0.768557,0.768273,-1,4.13473,nan,nan,nan,4.98822,4.13699
2055,-4.98,4.139,299.796,0.768834,0.768549,-1,4.13609,nan,nan,nan,4.98822,4.13724
2056,-5.05,4.139,299.796,0.769111,0.768826,-1,4.1378,nan,nan,nan,4.98822,4.1375
2057,-5.01,4.138,299.796,0.769389,0.769102,-1,4.13783,nan,nan,nan,4.98821,4.13776
2058,-5.05,4.137,299.797,0.769666,0.769378,-1,4.1382,nan,nan,nan,4.98821,4.13802
2059,-5.05,4.138,299.797,0.769943,0.769656,-1,4.13824,nan,nan,nan,4.98821,4.13827
2060,-4.99,4.139,299.797,0.77022,0.769933,-1,4.13815,nan,nan,nan,4.9882,4.13853
2061,-5.07,4.139,299.797,0.770497,0.770211,-1,4.13917,nan,nan,nan,4.9882,4.13879
2062,-4.99,4.142,299.797,0.770774,0.770489,-1,4.13849,nan,nan,nan,4.9882,4.13905
2063,-5.06,4.137,299.797,0.771051,0.770766,-1,4.13919,nan,nan,nan,4.98819,4.1393
2064,-5.04,4.137,299.797,0.771328,0.771044,-1,4.13919,nan,nan,nan,4.98819,4.13956
2065,-5.07,4.141,299.797,0.771605,0.77132,-1,4.1396,nan,nan,nan,4.98819,4.13982
2066,-4.99,4.139,299.797,0.771882,0.771598,-1,4.13936,nan,nan,nan,4.98818,4.14008
2067,-5.05,4.143,299.797,0.772159,0.771874,-1,4.14071,nan,nan,nan,4.98818,4.14033
2068,-5.02,4.136,299.798,0.772436,0.772151,-1,4.14021,nan,nan,nan,4.98818,4.14059
2069,-5.04,4.141,299.798,0.772713,0.772426,-1,4.14047,nan,nan,nan,4.98817,4.14085
2070,-4.98,4.139,299.798,0.77299,0.772703,-1,4.14022,nan,nan,nan,4.98817,4.14111
2071,-4.99,4.143,299.798,0.773267,0.772979,-1,4.14072,nan,nan,nan,4.98817,4.14137
2072,-5.03,4.142,299.798,0.773544,0.773255,-1,4.14131,nan,nan,nan,4.98816,4.14163
2073,-5.03,4.143,299.798,0.773821,0.773532,-1,4.14134,nan,nan,nan,4.98816,4.14188
2074,-5.03,4.143,299.798,0.774098,0.773808,-1,4.14205,nan,nan,nan,4.98816,4.14214
2075,-4.92,4.148,299.798,0.774375,0.774083,-1,4.14072,nan,nan,nan,4.98815,4.1424
2076,-4.95,4.143,299.798,0.774652,0.774359,-1,4.14145,nan,nan,nan,4.98815,4.14266
2077,-4.99,4.144,299.798,0.774929,0.774637,-1,4.14182,nan,nan,nan,4.98815,4.14292
2078,-5.01,4.145,299.799,0.775206,0.774912,-1,4.14244,nan,nan,nan,4.98814,4.14318
2079,-5.03,4.142,299.799,0.775483,0.775189,-1,4.1427,nan,nan,nan,4.98814,4.14344
2080,-4.99,4.144,299.799,0.775761,0.775465,-1,4.14302,nan,nan,nan,4.98814,4.14369
2081,-5.07,4.143,299.799,0.776038,0.775742,-1,4.14448,nan,nan,nan,4.98813,4.14395
2082,-5.03,4.141,299.799,0.776315,0.776019,-1,4.14379,nan,nan,nan,4.98813,4.14421
2083,-4.96,4.142,299.799,0.776592,0.776296,-1,4.1439,nan,nan,nan,4.98813,4.14447
2084,-4.96,4.144,299.799,0.776869,0.776572,-1,4.14428,nan,nan,nan,4.98812,4.14473
2085,-5.01,4.148,299.799,0.777146,0.776848,-1,4.14402,nan,nan,nan,4.98812,4.14499
2086,-5.02,4.146,299.799,0.777423,0.777125,-1,4.14501,nan,nan,nan,4.98812,4.14525
2087,-5.02,4.149,299.799,0.7777,0.777402,-1,4.1451,nan,nan,nan,4.98811,4.14551
2088,-4.94,4.148,299.8,0.777977,0.777678,-1,4.14477,nan,nan,nan,4.98811,4.14577
2089,-5.06,4.148,299.8,0.778254,0.777954,-1,4.14624,nan,nan,nan,4.98811,4.14603
2090,-4.94,4.146,299.8,0.778531,0.778233,-1,4.14553,nan,nan,nan,4.98811,4.14628
2091,-4.95,4.148,299.8,0.778808,0.778508,-1,4.14513,nan,nan,nan,4.9881,4.14654
2092,-4.96,4.143,299.8,0.779085,0.778784,-1,4.146,nan,nan,nan,4.9881,4.1468
2093,-4.97,4.15,299.8,0.779362,0.779061,-1,4.14655,nan,nan,nan,4.9881,4.14706
2094,-5.03,4.147,299.8,0.779639,0.779336,-1,4.14706,nan,nan,nan,4.98809,4.14732
2095,-4.99,4.149,299.8,0.779916,0.779613,-1,4.14692,nan,nan,nan,4.98809,4.14758
2096,-5.06,4.152,299.8,0.780193,0.77989,-1,4.14766,nan,nan,nan,4.98809,4.14784
2097,-4.91,4.15,299.8,0.78047,0.780167,-1,4.14672,nan,nan,nan,4.98808,4.1481
2098,-4.96,4.151,299.801,0.780747,0.780443,-1,4.14706,nan,nan,nan,4.98808,4.14836
2099,-4.97,4.149,299.801,0.781024,0.780719,-1,4.14826,nan,nan,nan,4.98808,4.14862
2100,-5.05,4.15,299.801,0.781301,0.780995,-1,4.14827,nan,nan,nan,4.98807,4.14888
2101,-5,4.15,299.801,0.781579,0.781273,-1,4.14894,nan,nan,nan,4.98807,4.14914
2102,-5.09,4.153,299.801,0.781856,0.78155,-1,4.15054,nan,nan,nan,4.98807,4.1494
2103,-5.07,4.148,299.801,0.782133,0.781827,-1,4.15028,nan,nan,nan,4.98806,4.14966
2104,-5.01,4.149,299.801,0.78241,0.782103,-1,4.14917,nan,nan,nan,4.98806,4.14992
2105,-4.94,4.15,299.801,0.782687,0.78238,-1,4.14848,nan,nan,nan,4.98806,4.15018
2106,-5.02,4.148,299.801,0.782964,0.782656,-1,4.15066,nan,nan,nan,4.98805,4.15044
2107,-4.95,4.149,299.801,0.783241,0.782931,-1,4.14935,nan,nan,nan,4.98805,4.15069
2108,-4.98,4.149,299.801,0.783518,0.783209,-1,4.15007,nan,nan,nan,4.98805,4.15095
2109,-4.98,4.151,299.802,0.783795,0.783485,-1,4.15044,nan,nan,nan,4.98804,4.15121
2110,-5.02,4.15,299.802,0.784072,0.783761,-1,4.15126,nan,nan,nan,4.98804,4.15147
2111,-5,4.149,299.802,0.784349,0.784038,-1,4.15142,nan,nan,nan,4.98804,4.15173
2112,-4.94,4.15,299.802,0.784626,0.784314,-1,4.15045,nan,nan,nan,4.98803,4.15199
2113,-4.96,4.155,299.802,0.784903,0.784591,-1,4.15156,nan,nan,nan,4.98803,4.15225
2114,-5.02,4.152,299.802,0.78518,0.784869,-1,4.15279,nan,nan,nan,4.98803,4.15251
2115,-5.04,4.157,299.802,0.785457,0.785146,-1,4.15273,nan,nan,nan,4.98803,4.15277
2116,-5.03,4.152,299.802,0.785734,0.785423,-1,4.15291,nan,nan,nan,4.98802,4.15303
2117,-4.94,4.156,299.802,0.786011,0.785699,-1,4.15251,nan,nan,nan,4.98802,4.15329
2118,-4.96,4.154,299.802,0.786288,0.785975,-1,4.15288,nan,nan,nan,4.98802,4.15355
2119,-4.96,4.155,299.803,0.786565,0.786252,-1,4.15249,nan,nan,nan,4.98801,4.15381
2120,-5.09,4.155,299.803,0.786843,0.786528,-1,4.15434,nan,nan,nan,4.98801,4.15407
2121,-4.96,4.154,299.803,0.78712,0.786806,-1,4.15332,nan,nan,nan,4.98801,4.15433
2122,-5.04,4.154,299.803,0.787397,0.787082,-1,4.15472,nan,nan,nan,4.988,4.15459
2123,-4.93,4.151,299.803,0.787674,0.78736,-1,4.15336,nan,nan,nan,4.988,4.15485
2124,-4.95,4.154,299.803,0.787951,0.787637,-1,4.15403,nan,nan,nan,4.988,4.1551
2125,-5.09,4.156,299.803,0.788228,0.787914,-1,4.15617,nan,nan,nan,4.98799,4.15536
2126,-5.09,4.153,299.803,0.788505,0.788189,-1,4.15569,nan,nan,nan,4.98799,4.15562
2127,-5,4.159,299.803,0.788782,0.788466,-1,4.15495,nan,nan,nan,4.98799,4.15588
2128,-5.11,4.158,299.803,0.789059,0.788743,-1,4.15638,nan,nan,nan,4.98798,4.15614
2129,-4.93,4.159,299.803,0.789336,0.789021,-1,4.15486,nan,nan,nan,4.98798,4.1564
2130,-5.03,4.158,299.804,0.789613,0.789297,-1,4.15639,nan,nan,nan,4.98798,4.15666
2131,-4.96,4.157,299.804,0.78989,0.789574,-1,4.1564,nan,nan,nan,4.98797,4.15692
2132,-5,4.155,299.804,0.790167,0.78985,-1,4.15649,nan,nan,nan,4.98797,4.15718
2133,-4.98,4.155,299.804,0.790444,0.790127,-1,4.15646,nan,nan,nan,4.98797,4.15743
2134,-5.05,4.159,299.804,0.790721,0.790405,-1,4.15719,nan,nan,nan,4.98796,4.15769
2135,-4.97,4.159,299.804,0.790998,0.79068,-1,4.15718,nan,nan,nan,4.98796,4.15795
2136,-5.02,4.157,299.804,0.791275,0.790957,-1,4.15766,nan,nan,nan,4.98796,4.15821
2137,-4.99,4.157,299.804,0.791552,0.791232,-1,4.15746,nan,nan,nan,4.98795,4.15847
2138,-5.03,4.159,299.804,0.79183,0.791509,-1,4.15843,nan,nan,nan,4.98795,4.15873
2139,-5.05,4.159,299.804,0.792107,0.791787,-1,4.1588,nan,nan,nan,4.98795,4.15899
2140,-4.97,4.161,299.805,0.792384,0.792065,-1,4.15805,nan,nan,nan,4.98795,4.15924
2141,-5.02,4.162,299.805,0.792661,0.792342,-1,4.15881,nan,nan,nan,4.98794,4.1595
2142,-4.97,4.16,299.805,0.792938,0.792619,-1,4.15881,nan,nan,nan,4.98794,4.15976
2143,-5.01,4.164,299.805,0.793215,0.792894,-1,4.1603,nan,nan,nan,4.98794,4.16002
2144,-5.04,4.163,299.805,0.793492,0.79317,-1,4.16037,nan,nan,nan,4.98793,4.16028
2145,-5.07,4.159,299.805,0.793769,0.793446,-1,4.16068,nan,nan,nan,4.98793,4.16053
2146,-4.9,4.159,299.805,0.794046,0.793722,-1,4.15905,nan,nan,nan,4.98793,4.16079
2147,-5.07,4.159,299.805,0.794323,0.793998,-1,4.16121,nan,nan,nan,4.98792,4.16105
2148,-5.01,4.161,299.805,0.7946,0.794274,-1,4.16004,nan,nan,nan,4.98792,4.16131
2149,-5.05,4.162,299.805,0.794877,0.794551,-1,4.16175,nan,nan,nan,4.98792,4.16156
2150,-4.99,4.162,299.805,0.795154,0.794829,-1,4.16103,nan,nan,nan,4.98791,4.16182
2151,-4.98,4.163,299.806,0.795431,0.795104,-1,4.16136,nan,nan,nan,4.98791,4.16208
2152,-5.09,4.162,299.806,0.795708,0.795381,-1,4.16255,nan,nan,nan,4.98791,4.16233
2153,-5.06,4.162,299.806,0.795985,0.795658,-1,4.16192,nan,nan,nan,4.9879,4.16259
2154,-4.97,4.164,299.806,0.796262,0.795934,-1,4.16152,nan,nan,nan,4.9879,4.16285
2155,-5.02,4.162,299.806,0.796539,0.79621,-1,4.16346,nan,nan,nan,4.9879,4.1631
2156,-5.1,4.163,299.806,0.796817,0.796486,-1,4.16345,nan,nan,nan,4.98789,4.16336
2157,-5.01,4.164,299.806,0.797094,0.796763,-1,4.16266,nan,nan,nan,4.98789,4.16362
2158,-4.92,4.161,299.806,0.797371,0.797038,-1,4.16249,nan,nan,nan,4.98789,4.16387
2159,-5.04,4.165,299.806,0.797648,0.797313,-1,4.16393,nan,nan,nan,4.98788,4.16413
2160,-4.99,4.166,299.806,0.797925,0.797591,-1,4.16388,nan,nan,nan,4.98788,4.16438
2161,-5.05,4.166,299.806,0.798202,0.797868,-1,4.16452,nan,nan,nan,4.98788,4.16464
2162,-5.03,4.164,299.807,0.798479,0.798144,-1,4.16427,nan,nan,nan,4.98788,4.1649
2163,-5.01,4.161,299.807,0.798756,0.798421,-1,4.16467,nan,nan,nan,4.98787,4.16515
2164,-4.96,4.164,299.807,0.799033,0.798697,-1,4.16456,nan,nan,nan,4.98787,4.16541
2165,-5.04,4.164,299.807,0.79931,0.798973,-1,4.16593,nan,nan,nan,4.98787,4.16566
2166,-5.01,4.164,299.807,0.799587,0.799249,-1,4.16553,nan,nan,nan,4.98786,4.16592
2167,-5,4.162,299.807,0.799864,0.799525,-1,4.16519,nan,nan,nan,4.98786,4.16617
2168,-4.98,4.17,299.807,0.800141,0.799801,-1,4.16543,nan,nan,nan,4.98786,4.16643
2169,-4.99,4.168,299.807,0.800418,0.800077,-1,4.16535,nan,nan,nan,4.98785,4.16668
2170,-5.08,4.165,299.807,0.800695,0.800353,-1,4.16714,nan,nan,nan,4.98785,4.16694
2171,-4.98,4.171,299.807,0.800972,0.80063,-1,4.16569,nan,nan,nan,4.98785,4.16719
2172,-5,4.164,299.807,0.80125,0.800907,-1,4.16693,nan,nan,nan,4.98784,4.16744
2173,-5.05,4.165,299.808,0.801527,0.801185,-1,4.16736,nan,nan,nan,4.98784,4.1677
2174,-5.01,4.168,299.808,0.801804,0.801459,-1,4.16715,nan,nan,nan,4.98784,4.16795
2175,-4.92,4.167,299.808,0.802081,0.801735,-1,4.16691,nan,nan,nan,4.98783,4.1682
2176,-4.97,4.169,299.808,0.802358,0.802011,-1,4.16741,nan,nan,nan,4.98783,4.16846
2177,-5.04,4.169,299.808,0.802635,0.802288,-1,4.16832,nan,nan,nan,4.98783,4.16871
2178,-4.9,4.171,299.808,0.802912,0.802564,-1,4.16746,nan,nan,nan,4.98782,4.16896
2179,-4.95,4.169,299.808,0.803189,0.802841,-1,4.16822,nan,nan,nan,4.98782,4.16922
2180,-5.05,4.168,299.808,0.803466,0.803118,-1,4.16924,nan,nan,nan,4.98782,4.16947
2181,-5.08,4.173,299.808,0.803743,0.803394,-1,4.17079,nan,nan,nan,4.98782,4.16972
2182,-5.08,4.172,299.808,0.80402,0.803672,-1,4.17042,nan,nan,nan,4.98781,4.16997
2183,-5.09,4.171,299.808,0.804297,0.803949,-1,4.17034,nan,nan,nan,4.98781,4.17022
2184,-5.04,4.171,299.809,0.804574,0.804227,-1,4.17051,nan,nan,nan,4.98781,4.17048
2185,-5.02,4.174,299.809,0.804851,0.804503,-1,4.16941,nan,nan,nan,4.9878,4.17073
2186,-5.09,4.171,299.809,0.805128,0.804779,-1,4.17141,nan,nan,nan,4.9878,4.17098
2187,-5.03,4.174,299.809,0.805405,0.805055,-1,4.17135,nan,nan,nan,4.9878,4.17123
2188,-4.97,4.175,299.809,0.805683,0.805332,-1,4.17079,nan,nan,nan,4.98779,4.17148
2189,-5.02,4.17,299.809,0.80596,0.805609,-1,4.17129,nan,nan,nan,4.98779,4.17173
2190,-5,4.171,299.809,0.806237,0.805886,-1,4.17072,nan,nan,nan,4.98779,4.17198
